time,lwe_thickness,hotspot,tp,t2m,Cropland area,Population,EVI,discharge
December 2005,0.7254986528831995,Australia,0.6059113300492603,0.6502463054187192,0.6600985221674877,0.5172413793103449,0.8029556650246306,0.8275862068965517
January 2006,0.4719033088201659,Australia,0.4088669950738916,0.9556650246305419,0.5467980295566502,0.4975369458128079,0.7536945812807881,0.6650246305418719
February 2006,0.4205999060615384,Australia,0.33004926108374383,0.3103448275862069,0.46798029556650245,0.4088669950738916,0.6059113300492608,0.5369458128078818
March 2006,0.3591452537048491,Australia,0.33990147783251234,0.8571428571428572,0.4236453201970443,0.3743842364532019,0.5369458128078818,0.46798029556650245
April 2006,0.33778813408135994,Australia,0.6551724137931033,0.009852216748768473,0.3891625615763547,0.33990147783251234,0.5172413793103449,0.5566502463054187
May 2006,0.39898174858324476,Australia,0.23645320197044334,0.1330049261083744,0.35467980295566504,0.2660098522167488,0.6699507389162561,0.5467980295566502
June 2006,0.33431952485491595,Australia,0.1625615763546798,0.09359605911330049,0.31527093596059114,0.2512315270935961,0.15270935960591134,0.26108374384236455
July 2006,0.29160161286397784,Australia,0.4630541871921182,0.6551724137931033,0.28078817733990147,0.2413793103448276,0.07389162561576355,0.29064039408867
August 2006,0.2379102055775514,Australia,0.11330049261083744,0.6354679802955665,0.25615763546798015,0.22660098522167488,0.04433497536945813,0.09359605911330049
September 2006,0.2654265916047605,Australia,0.07389162561576337,0.8325123152709359,0.20689655172413793,0.21182266009852216,0.07881773399014778,0.014778325123152709
October 2006,0.2536141564817128,Australia,0.0,0.916256157635468,0.18226600985221675,0.19704433497536947,0.009852216748768473,0.009852216748768473
November 2006,0.14786742493514907,Australia,0.26108374384236455,0.8719211822660031,0.13793103448275862,0.15763546798029557,0.18226600985221675,0.034482758620689655
December 2006,0.09616183842536932,Australia,0.18719211822660095,0.6650246305418719,0.08866995073891626,0.10837438423645321,0.4581280788177341,0.12315270935960591
January 2007,0.09951323580003522,Australia,0.6502463054187192,0.6748768472906407,0.1477832512315271,0.07389162561576355,0.3645320197044335,0.2561576354679803
February 2007,0.1838274746955899,Australia,0.4827586206896552,0.9753694581280788,0.18719211822660098,0.06896551724137931,0.2315270935960591,0.3645320197044335
March 2007,0.2511542320130766,Australia,0.7733990147783252,0.6009852216748769,0.22167487684729065,0.06403940886699508,0.21182266009852216,0.35960591133004927
April 2007,0.12687488907578484,Australia,0.5172413793103449,0.8226600985221674,0.26108374384236455,0.059113300492610835,0.12315270935960591,0.5123152709359606
May 2007,0.23168572165917176,Australia,0.9458128078817734,0.9113300492610837,0.29064039408867,0.04926108374384237,0.7192118226600985,0.5960591133004919
June 2007,0.2738640417788516,Australia,0.46798029556650245,0.12315270935960591,0.33990147783251234,0.04433497536945813,0.896551724137931,0.5812807881773401
July 2007,0.3499634216571912,Australia,0.6798029556650247,0.27586206896551724,0.3645320197044335,0.03940886699507389,0.8522167487684729,0.6403940886699507
August 2007,0.3013866966560765,Australia,0.12315270935960591,0.8374384236453202,0.4088669950738916,0.029556650246305417,0.7931034482758621,0.2512315270935959
September 2007,0.2661632464733981,Australia,0.054187192118226604,0.4876847290640394,0.45812807881773404,0.024630541871921183,0.23645320197044334,0.04926108374384237
October 2007,0.20747117012074345,Australia,0.04433497536945813,0.768472906403941,0.5123152709359606,0.014778325123152709,0.04926108374384237,0.024630541871921183
November 2007,0.1970097917861217,Australia,0.7536945812807881,0.9802955665024631,0.625615763546798,0.009852216748768473,0.14285714285714285,0.14285714285714285
December 2007,0.29887549488370685,Australia,0.9064039408866995,0.7832512315270936,0.729064039408867,0.0049261083743842365,0.2857142857142857,0.4630541871921182
January 2008,0.30995650437374234,Australia,0.7192118226600985,0.812807881773399,0.7241379310344828,0.0,0.5763546798029557,0.8325123152709359
February 2008,0.3154011220085498,Australia,0.41379310344827586,0.014778325123152709,0.7142857142857143,0.019704433497536946,0.6847290640394089,0.768472906403941
March 2008,0.21907996085967923,Australia,0.47783251231527096,0.8817733990147784,0.7044334975369455,0.034482758620689655,0.4187192118226601,0.7241379310344837
April 2008,0.243243489081106,Australia,0.35467980295566504,0.11330049261083744,0.6945812807881774,0.054187192118226604,0.28078817733990147,0.5221674876847291
May 2008,0.14285714285714285,Australia,0.3251231527093596,0.23645320197044334,0.6847290640394089,0.07881773399014778,0.2413793103448276,0.38916256157635465
