hotspot,time,t2m,tp,EVI,lwe_thickness,Population
Indus,August 2010,0.20689655172413793,0.9901477832512313,0.7192118226600985,0.8226600985221674,0.49261083743842365
Indus,September 2010,0.21674876847290642,0.8275862068965517,0.7881773399014779,0.7389162561576355,0.4975369458128079
Indus,October 2010,0.6798029556650247,0.5369458128078818,0.6403940886699507,0.6896551724137931,0.5024630541871922
Indus,November 2010,0.5467980295566502,0.3103448275862069,0.6798029556650247,0.6009852216748767,0.5073891625615764
Indus,December 2010,0.4630541871921182,0.3694581280788177,0.3842364532019705,0.5763546798029558,0.5123152709359606
Indus,January 2011,0.19704433497536947,0.1625615763546798,0.32019704433497537,0.6748768472906407,0.5172413793103449
Indus,February 2011,0.32019704433497537,0.8866995073891626,0.7586206896551724,0.6995073891625616,0.5221674876847291
Indus,March 2011,0.45320197044334976,0.3251231527093596,0.7783251231527094,0.6206896551724138,0.5270935960591133
Indus,April 2011,0.07389162561576355,0.6600985221674877,0.5911330049261083,0.7192118226600985,0.5320197044334976
Indus,May 2011,0.8177339901477833,0.35467980295566504,0.6009852216748768,0.4975369458128079,0.5369458128078818
Indus,June 2011,0.5763546798029556,0.5320197044334976,0.6995073891625616,0.541871921182266,0.541871921182266
Indus,July 2011,0.3645320197044335,0.1477832512315271,0.6699507389162561,0.4236453201970443,0.5467980295566502
Indus,August 2011,0.33004926108374383,0.9408866995073891,0.9359605911330049,0.4630541871921182,0.5517241379310345
Indus,September 2011,0.19211822660098524,0.9802955665024631,0.9507389162561577,0.7931034482758621,0.5566502463054187
Indus,October 2011,0.41379310344827586,0.645320197044335,0.8817733990147784,0.7339901477832512,0.5615763546798029
Indus,November 2011,0.9458128078817734,0.5221674876847291,0.8866995073891626,0.7635467980295566,0.5665024630541872
Indus,December 2011,0.4285714285714286,0.2660098522167488,0.4975369458128079,0.7733990147783252,0.5714285714285714
Indus,January 2012,0.05665024630541872,0.6379310344827587,0.0812807881773399,0.6798029556650247,0.5788177339901477
Indus,January 2012,0.05665024630541872,0.6379310344827587,0.0812807881773399,0.6305418719211823,0.5788177339901477
Indus,February 2012,0.0049261083743842365,0.2413793103448276,0.009852216748768473,0.47783251231527096,0.5862068965517242
Indus,March 2012,0.12315270935960591,0.33497536945812806,0.16748768472906403,0.5172413793103449,0.5911330049261084
Indus,April 2012,0.1625615763546798,0.5615763546798029,0.5517241379310345,0.41379310344827586,0.5960591133004927
Indus,May 2012,0.2561576354679803,0.3891625615763546,0.4876847290640394,0.2512315270935961,0.6009852216748769
Indus,June 2012,0.5517241379310345,0.07389162561576353,0.11330049261083744,0.1724137931034483,0.6059113300492611
Indus,July 2012,0.8226600985221675,0.009852216748768473,0.034482758620689655,0.13793103448275862,0.6108374384236454
Indus,August 2012,0.6305418719211823,0.7586206896551724,0.43349753694581283,0.14285714285714285,0.6157635467980296
Indus,September 2012,0.15270935960591134,0.9852216748768473,0.9901477832512312,0.502463054187189,0.6206896551724138
Indus,October 2012,0.09359605911330046,0.5270935960591133,0.9211822660098522,0.49261083743842365,0.625615763546798
Indus,November 2012,0.4088669950738916,0.4827586206896552,0.6847290640394089,0.3990147783251232,0.6305418719211823
Indus,December 2012,0.29064039408866993,0.7881773399014779,0.37438423645320196,0.2660098522167488,0.6354679802955665
Indus,January 2013,0.1724137931034483,0.32019704433497537,0.15763546798029557,0.2857142857142857,0.6403940886699507
Indus,February 2013,0.15763546798029557,0.9556650246305419,0.6354679802955665,0.3448275862068966,0.645320197044335
Indus,March 2013,0.3054187192118227,0.3842364532019705,0.9655172413793104,0.26108374384236455,0.6502463054187192
Indus,April 2013,0.11822660098522167,0.27586206896551724,0.8275862068965517,0.28078817733990147,0.6551724137931034
Indus,May 2013,0.43842364532019706,0.4285714285714286,0.724137931034483,0.27586206896551724,0.6600985221674877
Indus,June 2013,0.4039408866995074,0.8916256157635472,0.8522167487684729,0.38916256157635454,0.6650246305418719
Indus,July 2013,0.5714285714285714,0.18719211822660098,0.9261083743842364,0.33497536945812806,0.6699507389162561
Indus,August 2013,0.22660098522167488,0.9605911330049262,0.8571428571428572,0.24630541871921183,0.6748768472906403
Indus,September 2013,0.7931034482758621,0.10344827586206896,0.5369458128078818,0.2315270935960591,0.6798029556650247
Indus,October 2013,0.9211822660098522,0.6551724137931026,0.9014778325123153,0.35467980295566504,0.6847290640394089
Indus,November 2013,0.08866995073891626,0.5812807881773401,0.7733990147783252,0.4285714285714286,0.6896551724137931
Indus,December 2013,0.4482758620689655,0.39408866995073893,0.6748768472906406,0.270935960591133,0.6945812807881774
Indus,January 2014,0.3990147783251233,0.18226600985221675,0.7635467980295566,0.2019704433497537,0.6995073891625616
Indus,February 2014,0.019704433497536946,0.2955665024630542,0.9408866995073886,0.19704433497536947,0.7044334975369458
Indus,March 2014,0.014778325123152709,0.9162561576354682,0.9310344827586207,0.22167487684729065,0.7093596059113301
Indus,April 2014,0.029556650246305417,0.5763546798029556,0.8620689655172414,0.19211822660098524,0.7142857142857143
Indus,May 2014,0.034482758620689655,0.812807881773399,0.8768472906403941,0.45320197044334976,0.7192118226600985
Indus,June 2014,0.7438423645320197,0.11330049261083744,0.541871921182266,0.3054187192118227,0.7241379310344828
Indus,July 2014,0.6748768472906405,0.12807881773399013,0.5123152709359606,0.2561576354679801,0.729064039408867
Indus,August 2014,0.7192118226600985,0.019704433497536946,0.4187192118226601,0.17733990147783252,0.7339901477832512
Indus,September 2014,0.5615763546798029,0.9211822660098522,0.7339901477832512,0.21674876847290642,0.7389162561576355
Indus,October 2014,0.5172413793103449,0.7389162561576355,0.8226600985221667,0.3251231527093596,0.7438423645320197
Indus,November 2014,0.2857142857142857,0.5911330049261084,0.6157635467980296,0.3694581280788177,0.7487684729064039
Indus,December 2014,0.3103448275862069,0.26108374384236455,0.5024630541871922,0.3793103448275862,0.7536945812807881
Indus,January 2015,0.6108374384236454,0.41379310344827586,0.5221674876847291,0.2413793103448276,0.7586206896551724
Indus,February 2015,0.7536945812807881,0.7980295566502463,0.8669950738916257,0.1871921182266008,0.7635467980295566
Indus,March 2015,0.04433497536945813,0.9655172413793104,0.8423645320197045,0.33990147783251234,0.768472906403941
Indus,April 2015,0.18226600985221675,0.8349753694581281,0.7118226600985222,0.6059113300492611,0.7758620689655173
Indus,April 2015,0.18226600985221675,0.8349753694581281,0.7118226600985222,0.46798029556650245,0.7758620689655173
Indus,May 2015,0.31527093596059114,0.6206896551724138,0.812807881773399,0.5812807881773399,0.7832512315270936
Indus,June 2015,0.10837438423645321,0.6699507389162561,0.7832512315270936,0.7044334975369455,0.7881773399014779
Indus,July 2015,0.12807881773399016,0.9950738916256158,0.8029556650246306,0.7093596059113301,0.7931034482758621
Indus,August 2015,0.2660098522167488,0.12315270935960591,0.645320197044335,0.8620689655172414,0.7980295566502463
Indus,September 2015,0.35467980295566504,0.3497536945812808,0.33004926108374383,0.6699507389162561,0.8029556650246306
Indus,October 2015,0.458128078817734,0.7931034482758621,0.5665024630541872,0.6502463054187192,0.8078817733990148
Indus,November 2015,0.33497536945812806,0.7487684729064038,0.5763546798029578,0.5566502463054187,0.812807881773399
Indus,December 2015,0.27586206896551724,0.49261083743842365,0.6945812807881774,0.3645320197044335,0.8177339901477833
Indus,January 2016,0.9014778325123153,0.24630541871921183,0.9950738916256158,0.729064039408867,0.8226600985221675
Indus,February 2016,0.6600985221674877,0.024630541871921183,0.6896551724137931,0.39408866995073893,0.8275862068965517
Indus,March 2016,0.6354679802955665,0.896551724137931,0.625615763546798,0.4039408866995074,0.8325123152709359
Indus,April 2016,0.6009852216748767,0.4482758620689655,0.6600985221674877,0.3103448275862069,0.8374384236453202
Indus,May 2016,0.8522167487684729,0.4876847290640394,0.7487684729064039,0.33004926108374383,0.8423645320197044
Indus,June 2016,0.8768472906403941,0.37438423645320185,0.7536945812807881,0.2906403940886713,0.8472906403940886
Indus,July 2016,0.5812807881773401,0.5517241379310345,0.9064039408866995,0.3842364532019705,0.8522167487684729
Indus,August 2016,0.3842364532019705,0.6748768472906407,0.9162561576354681,0.31527093596059114,0.8571428571428572
Indus,September 2016,0.896551724137931,0.029556650246305417,0.5714285714285714,0.15763546798029557,0.8620689655172414
Indus,October 2016,0.9261083743842364,0.3448275862068966,0.2019704433497537,0.1330049261083744,0.8669950738916257
Indus,November 2016,0.9408866995073857,0.3990147783251238,0.2955665024630542,0.11330049261083744,0.8719211822660099
Indus,December 2016,0.9852216748768473,0.20689655172413793,0.8325123152709359,0.11822660098522167,0.8768472906403941
Indus,January 2017,0.645320197044335,0.9458128078817734,1.0,0.14778325123152677,0.8817733990147784
Indus,February 2017,0.8423645320197044,0.17733990147783252,0.7438423645320197,0.12315270935960591,0.8866995073891626
Indus,March 2017,0.4187192118226601,0.22167487684729065,0.23645320197044334,0.10837438423645321,0.8916256157635468
Indus,April 2017,0.8916256157636976,0.7044334975369457,0.3694581280788177,0.07881773399014778,0.896551724137931
Indus,May 2017,0.768472906403941,0.5862068965517241,0.6305418719211823,0.08866995073891626,0.9014778325123153
Indus,June 2017,0.3448275862068966,0.8719211822660097,0.9113300492610837,0.09359605911330049,0.9064039408866995
Indus,July 2017,0.37438423645320196,0.8423645320197044,0.9704433497536946,0.07389162561576355,0.9113300492610837
Indus,August 2017,0.6896551724137931,0.15763546798029557,0.7931034482758621,0.06403940886699508,0.916256157635468
Indus,September 2017,0.6157635467980296,0.13793103448275862,0.6206896551724138,0.059113300492610835,0.9211822660098522
Indus,October 2017,0.9359605911330049,0.29064039408866993,0.45320197044334976,0.08374384236453201,0.9261083743842364
Indus,November 2017,0.5566502463054187,0.625615763546798,0.19211822660098524,0.10344827586206896,0.9310344827586207
Indus,December 2017,0.5270935960591133,0.6502463054187192,0.4482758620689655,0.09852216748768473,0.9359605911330049
Indus,January 2018,0.9113300492610837,0.09359605911330049,0.896551724137931,0.06896551724137931,0.9408866995073891
Indus,February 2018,0.8866995073891626,0.054187192118226604,0.7980295566502466,0.04926108374384237,0.9458128078817734
Indus,March 2018,0.9162561576354686,0.14285714285714285,0.3497536945812808,0.029556650246305417,0.9507389162561577
Indus,April 2018,0.8374384236453202,0.541871921182266,0.3645320197044335,0.0,0.9556650246305419
Indus,May 2018,0.43349753694581283,0.6798029556650247,0.5467980295566502,0.0049261083743842365,0.9605911330049262
Indus,June 2018,0.6502463054187192,0.7339901477832512,0.5172413793103449,0.019704433497536946,0.9655172413793104
Indus,July 2018,0.5024630541871921,0.768472906403941,0.31527093596059114,0.024630541871921183,0.9704433497536946
Indus,August 2018,0.812807881773399,0.04926108374384237,0.27586206896551724,0.009852216748768473,0.9753694581280788
Indus,September 2018,0.5911330049261083,0.7438423645320197,0.3054187192118227,0.014778325123152709,0.9802955665024631
Indus,October 2018,0.04926108374384237,0.5960591133004925,0.30049261083743845,0.04433497536945813,0.9852216748768473
Indus,November 2018,0.28078817733990147,0.729064039408867,0.47783251231527096,0.054187192118226604,0.9901477832512315
Indus,December 2018,0.16748768472906403,0.31527093596059114,0.8916256157635468,0.03940886699507389,0.9950738916256158
Indus,January 2019,0.39408866995073893,0.8669950738916257,0.9458128078817734,0.034482758620689655,1.0
Ganges,April 2002,0.5123152709359606,0.6502463054187192,0.29064039408866993,0.9556650246305419,0.0
Ganges,May 2002,0.4039408866995074,0.9064039408866995,0.39901477832512317,0.9458128078817734,0.0049261083743842365
Ganges,June 2002,0.2315270935960591,0.7093596059113301,0.14285714285714285,0.990147783251231,0.009852216748768473
Ganges,July 2002,0.9753694581280788,0.0049261083743842365,0.0049261083743842365,0.896551724137931,0.014778325123152709
Ganges,August 2002,0.3891625615763526,0.5911330049261081,0.0,0.8719211822660092,0.019704433497536946
Ganges,September 2002,0.22660098522167488,0.5812807881773399,0.014778325123152709,0.8620689655172414,0.024630541871921183
Ganges,October 2002,0.4187192118226601,0.1330049261083744,0.15763546798029557,0.8374384236453202,0.029556650246305417
Ganges,November 2002,0.4876847290640394,0.7783251231527091,0.4088669950738916,0.7783251231527092,0.034482758620689655
Ganges,December 2002,0.7586206896551724,0.6157635467980296,0.09852216748768473,0.7832512315270936,0.03940886699507389
Ganges,January 2003,0.04433497536945813,0.5073891625615764,0.019704433497536946,0.8275862068965517,0.04433497536945813
Ganges,February 2003,0.17733990147783252,0.7536945812807881,0.13793103448275862,0.8029556650246306,0.04926108374384237
Ganges,March 2003,0.04926108374384237,0.6305418719211823,0.3842364532019705,0.8325123152709359,0.054187192118226604
Ganges,April 2003,0.6995073891625616,0.3054187192118227,0.3793103448275862,0.8423645320197046,0.059113300492610835
Ganges,May 2003,0.5566502463054187,0.10344827586206896,0.12315270935960591,0.7586206896551724,0.06403940886699508
Ganges,June 2003,0.4482758620689655,0.9852216748768473,0.08374384236453201,0.9655172413793104,0.06896551724137931
Ganges,July 2003,0.24630541871921183,0.39901477832512333,0.9605911330049262,0.9310344827586207,0.07389162561576355
Ganges,August 2003,0.4729064039408867,0.12315270935960591,0.19211822660098524,0.9211822660098522,0.07881773399014778
Ganges,September 2003,0.11822660098522167,0.9802955665024631,0.2019704433497537,0.9950738916256158,0.08374384236453201
Ganges,October 2003,0.14285714285714285,0.8916256157635469,0.5665024630541872,1.0,0.08866995073891626
Ganges,November 2003,0.15270935960591134,0.35960591133004927,0.4630541871921182,0.9852216748768473,0.09359605911330049
Ganges,December 2003,0.2561576354679803,0.6650246305418719,0.21674876847290642,0.9704433497536946,0.09852216748768473
Ganges,January 2004,0.20689655172413793,0.6699507389162561,0.22660098522167488,0.9802955665024631,0.10344827586206896
Ganges,February 2004,0.15763546798029557,0.19704433497536947,0.4285714285714286,0.9605911330049262,0.10837438423645321
Ganges,March 2004,0.9704433497536946,0.26108374384236455,0.1871921182266009,0.8866995073891626,0.11330049261083744
Ganges,April 2004,0.5665024630541872,0.9507389162561577,0.33990147783251234,0.9162561576354691,0.11822660098522167
Ganges,May 2004,0.7044334975369458,0.24630541871921183,0.2955665024630542,0.9064039408866995,0.12315270935960591
Ganges,June 2004,0.07389162561576355,0.8275862068965517,0.4975369458128079,0.9113300492610837,0.12807881773399016
Ganges,July 2004,0.58128078817734,0.5221674876847291,0.06896551724137931,0.9753694581280788,0.1330049261083744
Ganges,August 2004,0.3497536945812808,0.18719211822660098,0.04926108374384237,0.9261083743842364,0.13793103448275862
Ganges,September 2004,0.6059113300492609,0.2660098522167488,0.024630541871921183,0.9014778325123153,0.14285714285714285
Ganges,October 2004,0.059113300492610835,0.9014778325123153,0.04433497536945813,0.940886699507389,0.1477832512315271
Ganges,November 2004,0.2512315270935961,0.3694581280788177,0.1330049261083744,0.8916256157635469,0.15270935960591134
Ganges,December 2004,0.7389162561576355,0.43349753694581283,0.41379310344827586,0.8177339901477833,0.15763546798029557
Ganges,January 2005,0.5172413793103449,0.6847290640394089,0.4187192118226601,0.768472906403941,0.1625615763546798
Ganges,February 2005,0.5763546798029556,0.5123152709359606,0.35467980295566504,0.8669950738916257,0.16748768472906403
Ganges,March 2005,0.6798029556650247,0.8522167487684729,0.3054187192118227,0.8817733990147784,0.1724137931034483
Ganges,April 2005,0.2955665024630542,0.15763546798029557,0.22167487684729065,0.8226600985221673,0.17733990147783252
Ganges,May 2005,0.26108374384236455,0.18226600985221675,0.20689655172413793,0.7635467980295566,0.18226600985221675
Ganges,June 2005,0.9605911330049262,0.014778325123152709,0.07881773399014778,0.5270935960591133,0.18719211822660098
Ganges,July 2005,0.3103448275862069,0.7142857142857143,0.32019704433497537,0.8571428571428572,0.19211822660098524
Ganges,August 2005,0.7536945812807881,0.009852216748768473,0.11330049261083744,0.8522167487684729,0.19704433497536947
Ganges,September 2005,0.6748768472906405,0.5517241379310345,0.3694581280788177,0.7733990147783252,0.2019704433497537
Ganges,October 2005,0.33497536945812806,0.896551724137931,0.6551724137931034,0.812807881773399,0.20689655172413793
Ganges,November 2005,0.16748768472906403,0.3497536945812808,0.6600985221674877,0.7881773399014779,0.21182266009852216
Ganges,December 2005,0.1625615763546798,0.46798029556650245,0.26108374384236455,0.7438423645320197,0.21674876847290642
Ganges,January 2006,0.916256157635468,0.2561576354679803,0.059113300492610835,0.6896551724137931,0.22167487684729065
Ganges,February 2006,1.0,0.270935960591133,0.029556650246305417,0.625615763546798,0.22660098522167488
Ganges,March 2006,0.3842364532019705,0.4581280788177341,0.1477832512315271,0.6551724137931033,0.2315270935960591
Ganges,April 2006,0.5960591133004927,0.2857142857142857,0.24630541871921183,0.5369458128078818,0.23645320197044334
Ganges,May 2006,0.37438423645320185,0.8472906403940886,0.5714285714285714,0.5172413793103449,0.2413793103448276
Ganges,June 2006,0.1871921182266008,0.09359605911330048,0.8472906403940886,0.7241379310344829,0.24630541871921183
Ganges,July 2006,0.4827586206896552,0.21182266009852216,0.5270935960591133,0.6354679802955665,0.2512315270935961
Ganges,August 2006,0.5270935960591133,0.054187192118226604,0.9014778325123153,0.6108374384236454,0.2561576354679803
Ganges,September 2006,0.625615763546798,0.07881773399014778,0.23645320197044334,0.6748768472906693,0.26108374384236455
Ganges,October 2006,0.896551724137931,0.059113300492610835,0.46798029556650245,0.5665024630541872,0.2660098522167488
Ganges,November 2006,0.7783251231527077,0.5665024630541872,0.47783251231527096,0.5467980295566502,0.270935960591133
Ganges,December 2006,0.8325123152709359,0.4729064039408867,0.5123152709359602,0.6009852216748769,0.27586206896551724
Ganges,January 2007,0.812807881773399,0.28078817733990147,0.12807881773399016,0.5024630541871921,0.28078817733990147
Ganges,February 2007,0.1724137931034483,0.9408866995073889,0.28078817733990147,0.5714285714285714,0.2857142857142857
Ganges,March 2007,0.054187192118226604,0.45320197044334976,0.5024630541871906,0.7142857142857143,0.29064039408866993
Ganges,April 2007,0.7931034482758621,0.6945812807881774,0.5566502463054187,0.6206896551724138,0.2955665024630542
Ganges,May 2007,0.5911330049261082,0.14285714285714285,0.7044334975369454,0.5960591133004925,0.30049261083743845
Ganges,June 2007,0.4285714285714286,0.9458128078817734,0.605911330049261,0.6600985221674877,0.3054187192118227
Ganges,July 2007,0.3793103448275862,0.9704433497536946,0.3743842364532019,0.7339901477832512,0.3103448275862069
Ganges,August 2007,0.6896551724137931,0.22660098522167488,0.2660098522167488,0.8768472906403941,0.31527093596059114
Ganges,September 2007,0.502463054187192,0.9359605911330049,0.2561576354679803,0.8078817733990148,0.32019704433497537
Ganges,October 2007,0.4236453201970443,0.6009852216748769,0.16748768472906403,0.6995073891625616,0.3251231527093596
Ganges,November 2007,0.7438423645320197,0.7044334975369458,0.2413793103448276,0.5862068965517242,0.33004926108374383
Ganges,December 2007,0.35960591133004927,0.4482758620689655,0.11822660098522167,0.6305418719211823,0.33497536945812806
Ganges,January 2008,0.7832512315270936,0.6354679802955665,0.03940886699507389,0.5517241379310345,0.33990147783251234
Ganges,February 2008,0.009852216748768473,0.37438423645320185,0.09359605911330048,0.5221674876847291,0.3448275862068966
Ganges,March 2008,0.8177339901477833,0.49261083743842365,0.5615763546798029,0.5320197044334976,0.3497536945812808
Ganges,April 2008,0.6600985221674877,0.1280788177339901,0.38916256157635454,0.4876847290640394,0.35467980295566504
Ganges,May 2008,0.31527093596059114,0.31527093596059114,0.3103448275862069,0.3842364532019705,0.35960591133004927
Ganges,June 2008,0.0,1.0,0.7733990147783252,0.5911330049261081,0.3645320197044335
Ganges,July 2008,0.13793103448275862,0.9310344827586207,0.7192118226600985,0.9507389162561577,0.3694581280788177
Ganges,August 2008,0.33004926108374383,0.8768472906403941,0.1625615763546798,0.9359605911330049,0.37438423645320196
Ganges,September 2008,0.5221674876847291,0.2019704433497537,0.18226600985221675,0.8472906403940886,0.3793103448275862
Ganges,October 2008,0.729064039408867,0.27586206896551724,0.054187192118226604,0.729064039408867,0.3842364532019705
Ganges,November 2008,0.7192118226600985,0.3645320197044335,0.270935960591133,0.605911330049261,0.3891625615763547
Ganges,December 2008,0.9655172413793104,0.4285714285714286,0.43842364532019706,0.5566502463054187,0.39408866995073893
Ganges,January 2009,0.9852216748768473,0.3793103448275862,0.33497536945812806,0.5812807881773399,0.39901477832512317
Ganges,February 2009,0.9458128078817734,0.23645320197044334,0.034482758620689655,0.5073891625615764,0.4039408866995074
Ganges,March 2009,0.8423645320197045,0.3103448275862069,0.06403940886699508,0.4975369458128079,0.4088669950738916
Ganges,April 2009,0.8866995073891626,0.08374384236453201,0.15270935960591134,0.43349753694581283,0.41379310344827586
Ganges,May 2009,0.45320197044334976,0.7586206896551724,0.3448275862068966,0.3251231527093596,0.4187192118226601
Ganges,June 2009,0.9507389162561577,0.0,0.17733990147783252,0.22167487684729065,0.4236453201970443
Ganges,July 2009,0.7733990147783252,0.04926108374384237,0.8817733990147784,0.1477832512315271,0.4285714285714286
Ganges,August 2009,0.7635467980295566,0.8620689655172414,0.6896551724137931,0.31527093596059114,0.43349753694581283
Ganges,September 2009,0.8275862068965517,0.5467980295566502,0.645320197044335,0.33004926108374383,0.43842364532019706
Ganges,October 2009,0.28078817733990147,0.8817733990147784,0.43349753694581283,0.3054187192118227,0.4433497536945813
Ganges,November 2009,0.49261083743842365,0.768472906403941,0.6108374384236454,0.33497536945812806,0.4482758620689655
Ganges,December 2009,0.7339901477832512,0.5369458128078818,0.6403940886699507,0.35960591133004927,0.45320197044334976
Ganges,January 2010,0.7487684729064039,0.295566502463054,0.33004926108374383,0.4088669950738916,0.458128078817734
Ganges,February 2010,0.8620689655172414,0.38916256157635465,0.25123152709359603,0.30049261083743845,0.4630541871921182
Ganges,March 2010,0.9950738916256158,0.625615763546798,0.10344827586206896,0.22660098522167488,0.46798029556650245
Ganges,April 2010,0.9901477832512311,0.7635467980295566,0.1724137931034483,0.2413793103448276,0.4729064039408867
Ganges,May 2010,0.9014778325123153,0.8177339901477833,0.21182266009852216,0.2660098522167488,0.47783251231527096
Ganges,June 2010,0.9359605911330049,0.13793103448275862,0.19704433497536947,0.20689655172413793,0.4827586206896552
Ganges,July 2010,0.8078817733990148,0.10837438423645321,0.7536945812807881,0.18226600985221675,0.4876847290640394
Ganges,August 2010,0.7093596059113301,0.43842364532019706,0.8866995073891626,0.18719211822660095,0.49261083743842365
Ganges,September 2010,0.2660098522167488,0.8571428571428572,0.6305418719211823,0.4630541871921182,0.4975369458128079
Ganges,October 2010,0.768472906403941,0.7192118226600985,0.7339901477832512,0.4039408866995074,0.5024630541871922
Ganges,November 2010,0.8916256157635472,0.7832512315270936,0.7389162561576355,0.3497536945812808,0.5073891625615764
Ganges,December 2010,0.1477832512315271,0.645320197044335,0.6009852216748769,0.4285714285714286,0.5123152709359606
Ganges,January 2011,0.10837438423645321,0.3842364532019705,0.3497536945812808,0.33990147783251234,0.5172413793103449
Ganges,February 2011,0.47783251231527096,0.3448275862068966,0.7586206896551724,0.26108374384236455,0.5221674876847291
Ganges,March 2011,0.6157635467980296,0.5566502463054187,0.7931034482758621,0.27586206896551724,0.5270935960591133
Ganges,April 2011,0.11330049261083744,0.1625615763546798,0.6847290640394089,0.19211822660098524,0.5320197044334976
Ganges,May 2011,0.4581280788177367,0.7733990147783252,0.7142857142857143,0.21674876847290642,0.5369458128078818
Ganges,June 2011,0.08374384236453201,0.9950738916256158,0.812807881773399,0.5763546798029564,0.541871921182266
Ganges,July 2011,0.3448275862068966,0.11330049261083744,0.9408866995073886,0.5615763546798029,0.5467980295566502
Ganges,August 2011,0.29064039408866993,0.9901477832512315,0.6502463054187192,0.7931034482758621,0.5517241379310345
Ganges,September 2011,0.270935960591133,0.9211822660098522,0.4827586206896552,0.7980295566502467,0.5566502463054187
Ganges,October 2011,0.7142857142857143,0.06896551724137931,0.5073891625615764,0.6699507389162561,0.5615763546798029
Ganges,November 2011,0.724137931034483,0.39408866995073893,0.5320197044334976,0.7487684729064,0.5665024630541872
Ganges,December 2011,0.4975369458128079,0.4827586206896552,0.31527093596059114,0.7536945812807881,0.5714285714285714
Ganges,January 2012,0.0960591133004926,0.729064039408867,0.6674876847290641,0.6798029556650247,0.5788177339901477
Ganges,January 2012,0.0960591133004926,0.729064039408867,0.6674876847290641,0.6403940886699507,0.5788177339901477
Ganges,February 2012,0.1330049261083744,0.29064039408867004,0.458128078817734,0.541871921182266,0.5862068965517242
Ganges,March 2012,0.2413793103448276,0.19211822660098524,0.4876847290640394,0.4482758620689655,0.5911330049261084
Ganges,April 2012,0.3251231527093596,0.7438423645320197,0.5911330049261077,0.47783251231527096,0.5960591133004927
Ganges,May 2012,0.8522167487684729,0.029556650246305417,0.3004926108374384,0.43842364532019706,0.6009852216748769
Ganges,June 2012,0.9802955665024631,0.034482758620689655,0.07389162561576355,0.17733990147783252,0.6059113300492611
Ganges,July 2012,0.6354679802955665,0.6896551724137931,0.08866995073891626,0.21182266009852216,0.6108374384236454
Ganges,August 2012,0.32019704433497537,0.8866995073891626,0.9064039408866995,0.4729064039408867,0.6157635467980296
Ganges,September 2012,0.30049261083743833,0.7881773399014779,0.9556650246305419,0.6945812807881774,0.6206896551724138
Ganges,October 2012,0.2019704433497537,0.17733990147783252,0.5467980295566502,0.49261083743842365,0.625615763546798
Ganges,November 2012,0.06896551724137931,0.6551724137931033,0.45320197044334976,0.3743842364532019,0.6305418719211823
Ganges,December 2012,0.23645320197044334,0.5024630541871917,0.49261083743842365,0.3694581280788177,0.6354679802955665
Ganges,January 2013,0.10344827586206896,0.4039408866995074,0.4729064039408867,0.4236453201970443,0.6403940886699507
Ganges,February 2013,0.12315270935960591,0.7980295566502474,0.8916256157635468,0.41379310344827586,0.645320197044335
Ganges,March 2013,0.4630541871921182,0.22167487684729065,0.8325123152709359,0.3793103448275862,0.6502463054187192
Ganges,April 2013,0.22167487684729065,0.20689655172413793,0.6354679802955665,0.25615763546798026,0.6551724137931034
Ganges,May 2013,0.43842364532019706,0.9556650246305419,0.5369458128078818,0.29064039408866993,0.6600985221674877
Ganges,June 2013,0.034482758620689655,0.8325123152709359,0.9458128078817734,0.39408866995073893,0.6650246305418719
Ganges,July 2013,0.19211822660098524,0.1724137931034483,1.0,0.6650246305418719,0.6699507389162561
Ganges,August 2013,0.18226600985221675,0.7931034482758621,0.5862068965517242,0.2857142857142857,0.6748768472906403
Ganges,September 2013,0.6206896551724138,0.07389162561576344,0.5763546798029557,0.3103448275862069,0.6798029556650247
Ganges,October 2013,0.12807881773399016,0.9655172413793104,0.9802955665024631,0.7192118226600985,0.6847290640394089
Ganges,November 2013,0.029556650246305417,0.33990147783251234,0.7881773399014779,0.7044334975369453,0.6896551724137931
Ganges,December 2013,0.27586206896551724,0.5270935960591133,0.8226600985221671,0.6502463054187192,0.6945812807881774
Ganges,January 2014,0.21182266009852216,0.7487684729064038,0.9753694581280788,0.6157635467980296,0.6995073891625616
Ganges,February 2014,0.0049261083743842365,0.8719211822660099,0.9901477832512315,0.645320197044335,0.7044334975369458
Ganges,March 2014,0.024630541871921183,0.2413793103448276,0.9655172413793104,0.7093596059113301,0.7093596059113301
Ganges,April 2014,0.6009852216748763,0.03940886699507389,0.798029556650247,0.4827586206896552,0.7142857142857143
Ganges,May 2014,0.41379310344827586,0.2315270935960591,0.7635467980295566,0.4187192118226601,0.7192118226600985
Ganges,June 2014,0.9310344827586207,0.06403940886699508,0.5812807881773402,0.24630541871921183,0.7241379310344828
Ganges,July 2014,0.8472906403940886,0.024630541871921183,0.27586206896551724,0.270935960591133,0.729064039408867
Ganges,August 2014,0.6650246305418719,0.4088669950738916,0.5960591133004927,0.4581280788177342,0.7339901477832512
Ganges,September 2014,0.3645320197044335,0.32019704433497537,0.9261083743842364,0.45320197044334976,0.7389162561576355
Ganges,October 2014,0.5320197044334976,0.15270935960591134,0.8029556650246306,0.3990147783251232,0.7438423645320197
Ganges,November 2014,0.6551724137931033,0.35467980295566504,0.5221674876847291,0.295566502463054,0.7487684729064039
Ganges,December 2014,0.07881773399014778,0.6403940886699507,0.7487684729064032,0.3645320197044335,0.7536945812807881
