,+10% population,+1K temperature,+10% precipitation,+10% EVI,+10% LWE thickness,+10% discharge,Model,Hotspot
99,0.09380576760949112,0.4002854472881054,0.5705277561079484,0.5025938258306167,0.41126812802561596,0.4134635703106945,0.4112681280258762,Ganges
100,0.18951860878752763,0.49409582989930595,0.6635821691040119,0.583803671422795,0.5073418140985859,0.5094810721014456,0.5073418140987886,Ganges
101,0.2111845294177733,0.5082615847738126,0.6645851874858755,0.6062145355859966,0.5293068684524747,0.5308643986540496,0.5293068684526326,Ganges
102,0.22286327634521455,0.5212044109936598,0.6545038259627076,0.6135796997360327,0.541310775206325,0.5421230021665008,0.541310775206448,Ganges
103,0.2249334025234456,0.5262643355136064,0.6401504171909902,0.6116370690989709,0.5436665853373989,0.5440194485644559,0.5436665853374948,Ganges
104,0.20105651272909553,0.4949710641473118,0.5997188140802654,0.5901190044823406,0.5200845112522903,0.5200108365640487,0.5200845112523649,Ganges
105,0.16279292848630147,0.4521612382710938,0.550949064610817,0.5630177194664369,0.4820482495637973,0.4831076266895606,0.4820482495638554,Ganges
106,0.168282625670234,0.4558190604421082,0.5484401584459586,0.5618322900832998,0.4876250900062781,0.4894008550679787,0.48762509000632337,Ganges
107,0.12784524243286952,0.4162782047251413,0.4985003284237083,0.5142410014005069,0.4472562675058811,0.44856162685167167,0.4472562675059163,Ganges
108,0.167256419718252,0.45161437028203466,0.5392035578321859,0.5519533834585758,0.4866760715743854,0.4889856699780415,0.48667607157441284,Ganges
109,0.26208060327635607,0.5453283337172972,0.6281593871385862,0.6441561629012111,0.5815192259973885,0.5837758942064435,0.5815192259974099,Ganges
110,0.2549273302694661,0.5360711077453162,0.6597362496591233,0.6314441705964676,0.574348056190888,0.5771344881150876,0.5743480561909047,Ganges
111,0.2585999007489524,0.5382778053539847,0.6676681441623777,0.6252694424895324,0.5780182603485153,0.579686485717118,0.5780182603485282,Ganges
112,0.2846573575978748,0.5626653734910515,0.679696478734652,0.6573311867704095,0.60407627507295,0.6053754882459709,0.60407627507296,Ganges
113,0.19387237630072165,0.47031107227173685,0.575401170326688,0.5785965683828629,0.5132334159367437,0.513460288711828,0.5132334159367514,Ganges
114,0.11217199888288404,0.3934917319813256,0.48058518742295914,0.50473359150195,0.43151832833836434,0.43153126221277904,0.43151832833837034,Ganges
115,0.08361002826654201,0.36888270081484076,0.44276932920176976,0.4798997546147499,0.4029190367958606,0.4024797473550207,0.40291903679586527,Ganges
