,+5% population,+0.5K temperature,+5% precipitation,+5% EVI,+5% LWE thickness,+5% discharge,Model,Hotspot
40,0.6815351551984468,0.75745918321016,0.7753416944601075,0.7943293486959686,0.7783912055055577,0.7939654080478029,0.7783927855119572,Nile
41,0.6912695176497616,0.7670043491640741,0.7857267777651957,0.8055391462838103,0.7881336474178361,0.8015292211427878,0.7881349082867928,Nile
42,0.7025727390545021,0.7796093121739003,0.7970125466463026,0.8169626685600732,0.7994526354398461,0.811607946591438,0.7994536416323061,Nile
43,0.6910488886061397,0.7697672091776518,0.7859067881881119,0.806977107966169,0.7879364052015954,0.8190727349584815,0.7879372081583667,Nile
44,0.6651391079333193,0.7442761875840971,0.759039974919608,0.7826875363710457,0.7620246955884504,0.808457223709264,0.7620253363600742,Nile
45,0.6182186653565136,0.6962925296735278,0.7107084366233316,0.7396136048501365,0.7151122926262046,0.7542186417878478,0.7151128039716323,Nile
46,0.6235993607261696,0.7021196467606976,0.7138891277190877,0.7419478213193615,0.7204681149089802,0.752227152102437,0.7204685229703502,Nile
47,0.655135049011188,0.7331832154030382,0.7453617296258103,0.7702315236705248,0.7519783524684891,0.7777743758054219,0.7519786781076221,Nile
48,0.6316613207264533,0.7098662267630907,0.7223585550433478,0.7435887557472597,0.7284674699365276,0.7522293089579257,0.7284677298014709,Nile
49,0.6369991203778433,0.7170305507247723,0.7288662601801864,0.7497864976019257,0.7337692701173765,0.7560072020309121,0.7337694774935238,Nile
50,0.6203431085476339,0.6987436322535217,0.7127362993038718,0.7336576997383231,0.7170684341758664,0.7432674239033722,0.7170685996651622,Nile
51,0.6191564155014885,0.6973237517793581,0.7117753007534426,0.730557878159641,0.7158345639248264,0.7396262424725045,0.7158346959877825,Nile
52,0.6153113441815058,0.6931147294477107,0.7086195889941167,0.7252551062789169,0.7119443662395127,0.7330259743670635,0.7119444716277451,Nile
53,0.5866316134356769,0.663939636028558,0.6801969237053881,0.6976115207176,0.6832136564058494,0.701409795689981,0.6832137405072497,Nile
54,0.5310968706934354,0.6076980129221562,0.6247891272738578,0.6434649801251453,0.6276300051446085,0.6433552915637364,0.6276300722587955,Nile
55,0.5358386505697549,0.615505395916433,0.6299830388383871,0.6501967782438353,0.6323185359110695,0.6461306912021374,0.6323185894692037,Nile
56,0.49615321002653723,0.575401778005621,0.5897928331499692,0.6098996062565266,0.5925800768733535,0.6043035262832596,0.5925801196135531,Nile
57,0.5035191407009466,0.5817602467831589,0.5973915335335798,0.6191868428752327,0.5999153656530768,0.6088542234886158,0.5999153997604013,Nile
58,0.4499806733201396,0.5274563783792837,0.5442375934841313,0.5661006731508007,0.5463472332603846,0.5532013011130645,0.5463472604785443,Nile
59,0.4269331285146368,0.5031731043904681,0.5158621606484646,0.5440817712498633,0.5232821970139199,0.5286641749110862,0.5232822187344222,Nile
60,0.42303557714144807,0.5000100926168651,0.5130851640118859,0.5365437253615293,0.5193711796926535,0.5234622918274155,0.5193711970259423,Nile
61,0.42606943308777,0.5032438758762334,0.5167063767152482,0.5391531723408576,0.5224006937678585,0.5285606282445192,0.5224007076000847,Nile
62,0.44296697510174204,0.5212142502670021,0.5344340671792958,0.5569773133522249,0.5392950409165738,0.5520811973962142,0.5392950519548991,Nile
63,0.46474855525803155,0.5435765612716965,0.5570471311060041,0.5810556215347575,0.561077463314567,0.5724523367942447,0.5610774721233172,Nile
64,0.43808844292632937,0.5157445426811622,0.5307991799064533,0.5531403937115849,0.5344247627953236,0.5437722978277232,0.534424769824839,Nile
