,-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
174,0.6086907147575118,0.7427363620674352,0.46869685331708894,0.9515113010877079,0.726998193912167,0.7265551785053883,0.7269982399008359,USHighPlain
175,0.5552940163132172,0.6906111098739961,0.4205242589057798,0.9043990520302365,0.6743260493392592,0.673944982800257,0.6743260917081868,USHighPlain
176,0.47989014274583086,0.6151138794064742,0.35682784663609346,0.8300735194496246,0.5996467258087526,0.5992133585321197,0.5996467648428465,USHighPlain
177,0.4460977685125038,0.5812688413075687,0.3308351702158219,0.7958340976142425,0.5665788980796098,0.5661452229445314,0.566578934041353,USHighPlain
178,0.46586892331749485,0.6018318151973556,0.35557603508460883,0.8105584338726809,0.5870745961341463,0.5865123690648107,0.5870746292653616,USHighPlain
179,0.475156213122317,0.6124269037882109,0.36932996633795373,0.8156546801057287,0.5970864261900455,0.5965430095631044,0.5970864567135221,USHighPlain
180,0.47094710392361305,0.6077644684599677,0.3682756210616016,0.8084271047819646,0.5936018544799581,0.5929318811447766,0.5936018826009496,USHighPlain
181,0.5572029155957413,0.6949131018850085,0.45869553299341487,0.892168460051184,0.680582201095674,0.6798708945663982,0.6805822270032788,USHighPlain
182,0.6319953251533157,0.7709179386899366,0.5286325405326995,0.9716755340111823,0.7560991432521249,0.7552910767138569,0.7560991671205572,USHighPlain
183,0.6019888369265987,0.7412872555934134,0.4953833533651267,0.9383941970313585,0.7268171854641241,0.7260791016481486,0.7268172074538861,USHighPlain
184,0.523892012068331,0.6644907308401464,0.4182176417882483,0.8522861681710072,0.6494448890544374,0.6486690472314437,0.649444909313398,USHighPlain
185,0.5469338359574204,0.6887303418304436,0.43822160812563865,0.8762048507547013,0.6732112395586147,0.6724174818710896,0.6732112582230043,USHighPlain
