time,Population,hotspot
September 2016,35353322.42403497,Spain
October 2016,35391331.77112479,Spain
November 2016,35430608.09645093,Spain
December 2016,35468617.44354075,Spain
January 2017,35507893.7688669,Spain
February 2017,35544994.28510265,Spain
March 2017,35578504.42879946,Spain
April 2017,35615604.945035204,Spain
May 2017,35651508.67042464,Spain
June 2017,35688609.186660394,Spain
July 2017,35724512.91204983,Spain
August 2017,35761613.42828558,Spain
September 2017,35798713.94452133,Spain
October 2017,35834617.669910766,Spain
November 2017,35871718.18614651,Spain
December 2017,35907621.91153595,Spain
January 2018,35944722.4277717,Spain
February 2018,35984355.26506605,Spain
March 2018,36020152.66649321,Spain
April 2018,36059785.503787555,Spain
May 2018,36098139.8624595,Spain
June 2018,36137772.69975385,Spain
July 2018,36176127.05842581,Spain
August 2018,36215759.895720154,Spain
September 2018,36255392.7330145,Spain
October 2018,36293747.09168645,Spain
November 2018,36333379.928980805,Spain
December 2018,36371734.28765275,Spain
January 2019,36411367.1249471,Spain
January 2000,8781360.4404117,Sudan
February 2000,8795517.897974832,Sudan
March 2000,8808761.971179053,Sudan
April 2000,8822919.428742187,Sudan
May 2000,8836620.194125865,Sudan
June 2000,8850777.651688997,Sudan
July 2000,8864478.417072674,Sudan
August 2000,8878635.874635806,Sudan
September 2000,8892793.33219894,Sudan
October 2000,8906494.097582616,Sudan
November 2000,8920651.55514575,Sudan
December 2000,8934352.320529427,Sudan
January 2001,8948509.77809256,Sudan
February 2001,8963923.554298917,Sudan
March 2001,8977845.674743367,Sudan
April 2001,8993259.450949725,Sudan
May 2001,9008176.00856878,Sudan
June 2001,9023589.784775136,Sudan
July 2001,9038506.342394192,Sudan
August 2001,9053920.11860055,Sudan
September 2001,9069333.894806905,Sudan
October 2001,9084250.45242596,Sudan
November 2001,9099664.228632318,Sudan
December 2001,9114580.786251372,Sudan
January 2002,9129994.56245773,Sudan
February 2002,9146171.579896733,Sudan
March 2002,9160783.079519058,Sudan
April 2002,9176960.096958062,Sudan
May 2002,9192615.275124839,Sudan
June 2002,9208792.292563843,Sudan
July 2002,9224447.47073062,Sudan
August 2002,9240624.488169624,Sudan
September 2002,9256801.505608628,Sudan
October 2002,9272456.683775404,Sudan
November 2002,9288633.701214409,Sudan
December 2002,9304288.879381185,Sudan
January 2003,9320465.89682019,Sudan
February 2003,9335766.114327855,Sudan
March 2003,9349585.665625103,Sudan
April 2003,9364885.883132769,Sudan
May 2003,9379692.54523696,Sudan
June 2003,9394992.762744626,Sudan
July 2003,9409799.42484882,Sudan
August 2003,9425099.642356485,Sudan
September 2003,9440399.859864151,Sudan
October 2003,9455206.521968344,Sudan
November 2003,9470506.73947601,Sudan
December 2003,9485313.401580203,Sudan
January 2004,9500613.61908787,Sudan
February 2004,9518873.797226906,Sudan
March 2004,9535955.89935697,Sudan
April 2004,9554216.077496007,Sudan
May 2004,9571887.217630558,Sudan
June 2004,9590147.395769594,Sudan
July 2004,9607818.535904145,Sudan
August 2004,9626078.714043181,Sudan
September 2004,9644338.892182216,Sudan
October 2004,9662010.032316767,Sudan
November 2004,9680270.210455803,Sudan
December 2004,9697941.350590354,Sudan
January 2005,9716201.52872939,Sudan
February 2005,9732301.595341476,Sudan
March 2005,9746843.5909911,Sudan
April 2005,9762943.657603184,Sudan
May 2005,9778524.367227782,Sudan
June 2005,9794624.433839867,Sudan
July 2005,9810205.143464465,Sudan
August 2005,9826305.21007655,Sudan
September 2005,9842405.276688635,Sudan
October 2005,9857985.986313233,Sudan
November 2005,9874086.052925317,Sudan
December 2005,9889666.762549914,Sudan
January 2006,9905766.829162,Sudan
February 2006,9923047.674058607,Sudan
March 2006,9938656.179126509,Sudan
April 2006,9955937.024023116,Sudan
May 2006,9972660.422310153,Sudan
June 2006,9989941.26720676,Sudan
July 2006,10006664.665493798,Sudan
August 2006,10023945.510390405,Sudan
September 2006,10041226.355287012,Sudan
October 2006,10057949.75357405,Sudan
November 2006,10075230.598470656,Sudan
December 2006,10091953.996757694,Sudan
January 2007,10109234.8416543,Sudan
February 2007,10126211.89372113,Sudan
March 2007,10141546.005265364,Sudan
April 2007,10158523.057332193,Sudan
May 2007,10174952.462558158,Sudan
June 2007,10191929.514624987,Sudan
July 2007,10208358.919850951,Sudan
August 2007,10225335.971917782,Sudan
September 2007,10242313.023984611,Sudan
October 2007,10258742.429210575,Sudan
November 2007,10275719.481277406,Sudan
December 2007,10292148.88650337,Sudan
January 2008,10309125.9385702,Sudan
February 2008,10326730.14270096,Sudan
March 2008,10343198.591726512,Sudan
April 2008,10360802.795857273,Sudan
May 2008,10377839.122435428,Sudan
June 2008,10395443.32656619,Sudan
July 2008,10412479.653144345,Sudan
August 2008,10430083.857275106,Sudan
September 2008,10447688.061405867,Sudan
October 2008,10464724.387984022,Sudan
November 2008,10482328.592114784,Sudan
December 2008,10499364.918692939,Sudan
January 2009,10516969.1228237,Sudan
February 2009,10535248.302284036,Sudan
March 2009,10551758.528893372,Sudan
April 2009,10570037.70835371,Sudan
May 2009,10587727.236863712,Sudan
June 2009,10606006.416324047,Sudan
July 2009,10623695.94483405,Sudan
August 2009,10641975.124294387,Sudan
September 2009,10660254.303754723,Sudan
October 2009,10677943.832264725,Sudan
November 2009,10696223.01172506,Sudan
December 2009,10713912.540235065,Sudan
January 2010,10732191.7196954,Sudan
February 2010,10751200.608813327,Sudan
March 2010,10768369.928016616,Sudan
April 2010,10787378.817134542,Sudan
May 2010,10805774.516280923,Sudan
June 2010,10824783.405398851,Sudan
July 2010,10843179.104545232,Sudan
August 2010,10862187.993663158,Sudan
September 2010,10881196.882781085,Sudan
October 2010,10899592.581927465,Sudan
November 2010,10918601.471045393,Sudan
December 2010,10936997.170191774,Sudan
January 2011,10956006.0593097,Sudan
February 2011,10973725.435900446,Sudan
March 2011,10989730.034111442,Sudan
April 2011,11007449.410702188,Sudan
May 2011,11024597.194499684,Sudan
June 2011,11042316.57109043,Sudan
July 2011,11059464.354887925,Sudan
August 2011,11077183.73147867,Sudan
September 2011,11094903.108069416,Sudan
October 2011,11112050.891866911,Sudan
November 2011,11129770.268457659,Sudan
December 2011,11146918.052255154,Sudan
January 2012,11164637.4288459,Sudan
February 2012,11183328.06276099,Sudan
March 2012,11200812.849326719,Sudan
April 2012,11219503.48324181,Sudan
May 2012,11237591.193482218,Sudan
June 2012,11256281.82739731,Sudan
July 2012,11274369.537637718,Sudan
August 2012,11293060.171552809,Sudan
September 2012,11311750.8054679,Sudan
October 2012,11329838.515708309,Sudan
November 2012,11348529.1496234,Sudan
December 2012,11366616.859863808,Sudan
January 2013,11385307.4937789,Sudan
February 2013,11405089.09833236,Sudan
March 2013,11422956.354058066,Sudan
April 2013,11442737.958611527,Sudan
May 2013,11461881.446889069,Sudan
June 2013,11481663.05144253,Sudan
July 2013,11500806.539720073,Sudan
August 2013,11520588.144273533,Sudan
September 2013,11540369.748826994,Sudan
October 2013,11559513.237104537,Sudan
November 2013,11579294.841657998,Sudan
December 2013,11598438.32993554,Sudan
January 2014,11618219.934489,Sudan
February 2014,11639398.902376832,Sudan
March 2014,11658528.292727131,Sudan
April 2014,11679707.260614961,Sudan
May 2014,11700203.035990283,Sudan
June 2014,11721382.003878113,Sudan
July 2014,11741877.779253434,Sudan
August 2014,11763056.747141264,Sudan
September 2014,11784235.715029096,Sudan
October 2014,11804731.490404416,Sudan
November 2014,11825910.458292248,Sudan
December 2014,11846406.233667567,Sudan
January 2015,11867585.2015554,Sudan
February 2015,11888581.995555934,Sudan
March 2015,11907546.841749964,Sudan
April 2015,11928543.635750499,Sudan
May 2015,11948863.113815531,Sudan
June 2015,11969859.907816065,Sudan
July 2015,11990179.385881098,Sudan
August 2015,12011176.179881632,Sudan
September 2015,12032172.973882167,Sudan
October 2015,12052492.4519472,Sudan
November 2015,12073489.245947734,Sudan
December 2015,12093808.724012766,Sudan
January 2016,12114805.5180133,Sudan
February 2016,12136085.686116748,Sudan
March 2016,12155992.940149006,Sudan
April 2016,12177273.108252453,Sudan
May 2016,12197866.819320306,Sudan
June 2016,12219146.987423753,Sudan
July 2016,12239740.698491605,Sudan
August 2016,12261020.866595052,Sudan
September 2016,12282301.034698501,Sudan
October 2016,12302894.745766353,Sudan
November 2016,12324174.9138698,Sudan
December 2016,12344768.624937654,Sudan
January 2017,12366048.7930411,Sudan
February 2017,12389106.862621127,Sudan
March 2017,12409933.506112762,Sudan
April 2017,12432991.575692788,Sudan
May 2017,12455305.836576683,Sudan
June 2017,12478363.90615671,Sudan
July 2017,12500678.167040605,Sudan
August 2017,12523736.236620631,Sudan
September 2017,12546794.306200657,Sudan
October 2017,12569108.567084553,Sudan
November 2017,12592166.636664579,Sudan
December 2017,12614480.897548474,Sudan
January 2018,12637538.9671285,Sudan
February 2018,12658938.542956632,Sudan
March 2018,12678267.192091716,Sudan
April 2018,12699666.767919848,Sudan
May 2018,12720376.034850297,Sudan
June 2018,12741775.610678429,Sudan
July 2018,12762484.877608877,Sudan
August 2018,12783884.453437008,Sudan
September 2018,12805284.02926514,Sudan
October 2018,12825993.296195589,Sudan
November 2018,12847392.872023718,Sudan
December 2018,12868102.138954168,Sudan
January 2019,12889501.7147823,Sudan
January 2000,20224730.3534593,Thailand
February 2000,20231686.30849647,Thailand
March 2000,20238193.49224092,Thailand
April 2000,20245149.447278094,Thailand
May 2000,20251881.016668905,Thailand
June 2000,20258836.971706077,Thailand
July 2000,20265568.54109689,Thailand
August 2000,20272524.49613406,Thailand
September 2000,20279480.45117123,Thailand
October 2000,20286212.02056204,Thailand
November 2000,20293167.975599214,Thailand
December 2000,20299899.544990025,Thailand
January 2001,20306855.5000272,Thailand
February 2001,20314563.735411655,Thailand
March 2001,20321526.0125331,Thailand
April 2001,20329234.24791755,Thailand
May 2001,20336693.83054767,Thailand
June 2001,20344402.065932125,Thailand
July 2001,20351861.648562245,Thailand
August 2001,20359569.8839467,Thailand
September 2001,20367278.119331155,Thailand
October 2001,20374737.70196127,Thailand
November 2001,20382445.93734573,Thailand
December 2001,20389905.519975845,Thailand
January 2002,20397613.7553603,Thailand
February 2002,20405593.69628793,Thailand
March 2002,20412801.384867724,Thailand
April 2002,20420781.325795352,Thailand
May 2002,20428503.849273704,Thailand
June 2002,20436483.790201332,Thailand
July 2002,20444206.313679684,Thailand
August 2002,20452186.254607312,Thailand
September 2002,20460166.19553494,Thailand
October 2002,20467888.719013292,Thailand
November 2002,20475868.65994092,Thailand
December 2002,20483591.183419272,Thailand
January 2003,20491571.1243469,Thailand
February 2003,20499952.374545485,Thailand
March 2003,20507522.536015175,Thailand
April 2003,20515903.78621376,Thailand
May 2003,20524014.673502713,Thailand
June 2003,20532395.923701297,Thailand
July 2003,20540506.81099025,Thailand
August 2003,20548888.06118884,Thailand
September 2003,20557269.311387423,Thailand
October 2003,20565380.198676378,Thailand
November 2003,20573761.44887496,Thailand
December 2003,20581872.336163916,Thailand
January 2004,20590253.5863625,Thailand
February 2004,20599024.537307255,Thailand
March 2004,20607229.620449122,Thailand
April 2004,20616000.571393877,Thailand
May 2004,20624488.58843719,Thailand
June 2004,20633259.539381944,Thailand
July 2004,20641747.55642526,Thailand
August 2004,20650518.507370014,Thailand
September 2004,20659289.45831477,Thailand
October 2004,20667777.47535808,Thailand
November 2004,20676548.426302835,Thailand
December 2004,20685036.443346146,Thailand
January 2005,20693807.3942909,Thailand
February 2005,20703330.115039326,Thailand
March 2005,20711931.282166936,Thailand
April 2005,20721454.00291536,Thailand
May 2005,20730669.539123517,Thailand
June 2005,20740192.25987194,Thailand
July 2005,20749407.796080094,Thailand
August 2005,20758930.51682852,Thailand
September 2005,20768453.237576943,Thailand
October 2005,20777668.773785096,Thailand
November 2005,20787191.494533524,Thailand
December 2005,20796407.030741677,Thailand
January 2006,20805929.7514901,Thailand
February 2006,20815292.09651897,Thailand
March 2006,20823748.408157952,Thailand
April 2006,20833110.753186822,Thailand
May 2006,20842171.087085728,Thailand
June 2006,20851533.432114597,Thailand
July 2006,20860593.766013507,Thailand
August 2006,20869956.111042377,Thailand
September 2006,20879318.456071246,Thailand
October 2006,20888378.789970152,Thailand
November 2006,20897741.134999026,Thailand
December 2006,20906801.46889793,Thailand
January 2007,20916163.8139268,Thailand
February 2007,20925928.072203703,Thailand
March 2007,20934747.402260263,Thailand
April 2007,20944511.660537165,Thailand
May 2007,20953960.94274062,Thailand
June 2007,20963725.201017525,Thailand
July 2007,20973174.48322098,Thailand
August 2007,20982938.74149788,Thailand
September 2007,20992702.999774784,Thailand
October 2007,21002152.28197824,Thailand
November 2007,21011916.540255144,Thailand
December 2007,21021365.8224586,Thailand
January 2008,21031130.0807355,Thailand
February 2008,21040980.75785473,Thailand
March 2008,21050195.90741788,Thailand
April 2008,21060046.584537107,Thailand
May 2008,21069579.497878294,Thailand
June 2008,21079430.174997523,Thailand
July 2008,21088963.08833871,Thailand
August 2008,21098813.76545794,Thailand
September 2008,21108664.44257717,Thailand
October 2008,21118197.355918355,Thailand
November 2008,21128048.033037584,Thailand
December 2008,21137580.94637877,Thailand
January 2009,21147431.623498,Thailand
February 2009,21158436.4452335,Thailand
March 2009,21168376.28422041,Thailand
April 2009,21179381.10595591,Thailand
May 2009,21190030.93344188,Thailand
June 2009,21201035.755177382,Thailand
July 2009,21211685.582663354,Thailand
August 2009,21222690.404398855,Thailand
September 2009,21233695.226134356,Thailand
October 2009,21244345.053620327,Thailand
November 2009,21255349.87535583,Thailand
December 2009,21265999.7028418,Thailand
January 2010,21277004.5245773,Thailand
February 2010,21288788.74338522,Thailand
March 2010,21299432.55392141,Thailand
April 2010,21311216.77272933,Thailand
May 2010,21322620.85544667,Thailand
June 2010,21334405.07425459,Thailand
July 2010,21345809.15697193,Thailand
August 2010,21357593.375779852,Thailand
September 2010,21369377.594587773,Thailand
October 2010,21380781.677305117,Thailand
November 2010,21392565.896113038,Thailand
December 2010,21403969.97883038,Thailand
January 2011,21415754.1976383,Thailand
February 2011,21425729.141814955,Thailand
March 2011,21434738.768813226,Thailand
April 2011,21444713.71298988,Thailand
May 2011,21454366.884773742,Thailand
June 2011,21464341.828950398,Thailand
July 2011,21473995.00073426,Thailand
August 2011,21483969.944910914,Thailand
September 2011,21493944.88908757,Thailand
October 2011,21503598.06087143,Thailand
November 2011,21513573.005048085,Thailand
December 2011,21523226.176831946,Thailand
January 2012,21533201.1210086,Thailand
February 2012,21545289.01992347,Thailand
March 2012,21556597.054392222,Thailand
April 2012,21568684.953307096,Thailand
May 2012,21580382.919998907,Thailand
June 2012,21592470.81891378,Thailand
July 2012,21604168.78560559,Thailand
August 2012,21616256.68452046,Thailand
September 2012,21628344.583435334,Thailand
October 2012,21640042.550127145,Thailand
November 2012,21652130.449042015,Thailand
December 2012,21663828.41573383,Thailand
January 2013,21675916.3146487,Thailand
February 2013,21688902.922610343,Thailand
March 2013,21700632.762059566,Thailand
April 2013,21713619.37002121,Thailand
May 2013,21726187.05514538,Thailand
June 2013,21739173.66310702,Thailand
July 2013,21751741.34823119,Thailand
August 2013,21764727.956192832,Thailand
September 2013,21777714.564154476,Thailand
October 2013,21790282.249278646,Thailand
November 2013,21803268.857240286,Thailand
December 2013,21815836.542364456,Thailand
January 2014,21828823.1503261,Thailand
February 2014,21842343.48593147,Thailand
March 2014,21854555.40196213,Thailand
April 2014,21868075.737567503,Thailand
May 2014,21881159.933314636,Thailand
June 2014,21894680.268920008,Thailand
July 2014,21907764.46466714,Thailand
August 2014,21921284.800272513,Thailand
September 2014,21934805.135877885,Thailand
October 2014,21947889.331625022,Thailand
November 2014,21961409.667230394,Thailand
December 2014,21974493.862977527,Thailand
January 2015,21988014.1985829,Thailand
February 2015,22001623.79766488,Thailand
March 2015,22013916.338771187,Thailand
April 2015,22027525.93785317,Thailand
May 2015,22040696.517609924,Thailand
June 2015,22054306.116691906,Thailand
July 2015,22067476.69644866,Thailand
August 2015,22081086.295530643,Thailand
September 2015,22094695.894612625,Thailand
October 2015,22107866.47436938,Thailand
November 2015,22121476.073451363,Thailand
December 2015,22134646.653208118,Thailand
January 2016,22148256.2522901,Thailand
February 2016,22162809.862018447,Thailand
March 2016,22176424.529183675,Thailand
April 2016,22190978.138912022,Thailand
May 2016,22205062.277358808,Thailand
June 2016,22219615.887087155,Thailand
July 2016,22233700.02553394,Thailand
August 2016,22248253.63526229,Thailand
September 2016,22262807.244990636,Thailand
October 2016,22276891.38343742,Thailand
November 2016,22291444.99316577,Thailand
December 2016,22305529.131612554,Thailand
January 2017,22320082.7413409,Thailand
February 2017,22334699.203985207,Thailand
March 2017,22347901.170244575,Thailand
April 2017,22362517.63288888,Thailand
May 2017,22376662.596738204,Thailand
June 2017,22391279.05938251,Thailand
July 2017,22405424.023231834,Thailand
August 2017,22420040.48587614,Thailand
September 2017,22434656.94852044,Thailand
October 2017,22448801.91236977,Thailand
November 2017,22463418.37501407,Thailand
December 2017,22477563.338863395,Thailand
January 2018,22492179.8015077,Thailand
February 2018,22507667.091840606,Thailand
March 2018,22521655.612141296,Thailand
April 2018,22537142.902474202,Thailand
May 2018,22552130.60279637,Thailand
June 2018,22567617.893129274,Thailand
July 2018,22582605.59345144,Thailand
August 2018,22598092.883784346,Thailand
September 2018,22613580.174117252,Thailand
October 2018,22628567.874439422,Thailand
November 2018,22644055.164772328,Thailand
December 2018,22659042.865094494,Thailand
January 2019,22674530.1554274,Thailand
January 2000,52852253.6211522,Turkey
February 2000,52853977.243021324,Turkey
March 2000,52855589.663479544,Turkey
April 2000,52857313.285348676,Turkey
May 2000,52858981.30651235,Turkey
June 2000,52860704.92838147,Turkey
July 2000,52862372.949545145,Turkey
August 2000,52864096.57141428,Turkey
September 2000,52865820.1932834,Turkey
October 2000,52867488.21444707,Turkey
November 2000,52869211.8363162,Turkey
December 2000,52870879.85747988,Turkey
January 2001,52872603.479349,Turkey
February 2001,52874845.97673149,Turkey
March 2001,52876871.458238244,Turkey
April 2001,52879113.95562073,Turkey
May 2001,52881284.11437797,Turkey
June 2001,52883526.611760445,Turkey
July 2001,52885696.77051769,Turkey
August 2001,52887939.26790017,Turkey
September 2001,52890181.76528265,Turkey
October 2001,52892351.92403989,Turkey
November 2001,52894594.42142238,Turkey
December 2001,52896764.58017962,Turkey
January 2002,52899007.0775621,Turkey
February 2002,52902834.12521487,Turkey
March 2002,52906290.81341737,Turkey
April 2002,52910117.86107014,Turkey
May 2002,52913821.45557282,Turkey
June 2002,52917648.50322559,Turkey
July 2002,52921352.09772827,Turkey
August 2002,52925179.14538103,Turkey
September 2002,52929006.19303381,Turkey
October 2002,52932709.78753648,Turkey
November 2002,52936536.83518925,Turkey
December 2002,52940240.42969193,Turkey
January 2003,52944067.4773447,Turkey
February 2003,52952528.79247293,Turkey
March 2003,52960171.27065327,Turkey
April 2003,52968632.5857815,Turkey
May 2003,52976820.95526043,Turkey
June 2003,52985282.27038867,Turkey
July 2003,52993470.639867604,Turkey
August 2003,53001931.95499583,Turkey
September 2003,53010393.27012406,Turkey
October 2003,53018581.639603,Turkey
November 2003,53027042.95473123,Turkey
December 2003,53035231.32421017,Turkey
January 2004,53043692.6393384,Turkey
February 2004,53056050.74119551,Turkey
March 2004,53067611.54615861,Turkey
April 2004,53079969.64801572,Turkey
May 2004,53091929.10142583,Turkey
June 2004,53104287.20328294,Turkey
July 2004,53116246.65669304,Turkey
August 2004,53128604.75855015,Turkey
September 2004,53140962.86040726,Turkey
October 2004,53152922.313817374,Turkey
November 2004,53165280.415674485,Turkey
December 2004,53177239.86908459,Turkey
January 2005,53189597.9709417,Turkey
February 2005,53204427.2532219,Turkey
March 2005,53217821.44366852,Turkey
April 2005,53232650.72594872,Turkey
May 2005,53247001.6442844,Turkey
June 2005,53261830.92656459,Turkey
July 2005,53276181.844900265,Turkey
August 2005,53291011.127180465,Turkey
September 2005,53305840.40946066,Turkey
October 2005,53320191.32779633,Turkey
November 2005,53335020.61007653,Turkey
December 2005,53349371.5284122,Turkey
January 2006,53364200.8106924,Turkey
February 2006,53380210.54853851,Turkey
March 2006,53394670.956915654,Turkey
April 2006,53410680.69476177,Turkey
May 2006,53426173.98945156,Turkey
June 2006,53442183.72729767,Turkey
July 2006,53457677.02198746,Turkey
August 2006,53473686.759833574,Turkey
September 2006,53489696.497679695,Turkey
October 2006,53505189.792369485,Turkey
November 2006,53521199.5302156,Turkey
December 2006,53536692.82490539,Turkey
January 2007,53552702.5627515,Turkey
February 2007,53573409.72806849,Turkey
March 2007,53592112.97416126,Turkey
April 2007,53612820.13947825,Turkey
May 2007,53632859.3317205,Turkey
June 2007,53653566.49703749,Turkey
July 2007,53673605.68927974,Turkey
August 2007,53694312.85459673,Turkey
September 2007,53715020.01991372,Turkey
October 2007,53735059.21215597,Turkey
November 2007,53755766.37747296,Turkey
December 2007,53775805.56971521,Turkey
January 2008,53796512.7350322,Turkey
February 2008,53819473.12703597,Turkey
March 2008,53840952.20342659,Turkey
April 2008,53863912.59543037,Turkey
May 2008,53886132.32962756,Turkey
June 2008,53909092.72163133,Turkey
July 2008,53931312.455828525,Turkey
August 2008,53954272.8478323,Turkey
September 2008,53977233.23983607,Turkey
October 2008,53999452.97403327,Turkey
November 2008,54022413.36603703,Turkey
December 2008,54044633.10023423,Turkey
January 2009,54067593.492238,Turkey
February 2009,54092599.7510563,Turkey
March 2009,54115186.049343795,Turkey
April 2009,54140192.30816209,Turkey
May 2009,54164391.91347012,Turkey
June 2009,54189398.17228842,Turkey
July 2009,54213597.777596444,Turkey
August 2009,54238604.03641474,Turkey
September 2009,54263610.29523304,Turkey
October 2009,54287809.900541075,Turkey
November 2009,54312816.15935937,Turkey
December 2009,54337015.7646674,Turkey
January 2010,54362022.0234857,Turkey
February 2010,54391681.1107226,Turkey
March 2010,54418469.96371077,Turkey
April 2010,54448129.05094767,Turkey
May 2010,54476831.393435,Turkey
June 2010,54506490.480671905,Turkey
July 2010,54535192.82315923,Turkey
August 2010,54564851.91039614,Turkey
September 2010,54594510.99763304,Turkey
October 2010,54623213.34012037,Turkey
November 2010,54652872.42735727,Turkey
December 2010,54681574.7698446,Turkey
January 2011,54711233.8570815,Turkey
February 2011,54738307.89431995,Turkey
March 2011,54762761.86343855,Turkey
April 2011,54789835.90067699,Turkey
May 2011,54816036.58187549,Turkey
June 2011,54843110.61911393,Turkey
July 2011,54869311.30031243,Turkey
August 2011,54896385.33755087,Turkey
September 2011,54923459.37478932,Turkey
October 2011,54949660.05598781,Turkey
November 2011,54976734.09322626,Turkey
December 2011,55002934.774424754,Turkey
January 2012,55030008.8116632,Turkey
February 2012,55064913.91486541,Turkey
March 2012,55097567.075925544,Turkey
April 2012,55132472.17912776,Turkey
May 2012,55166251.31125893,Turkey
June 2012,55201156.41446114,Turkey
July 2012,55234935.54659231,Turkey
August 2012,55269840.64979453,Turkey
September 2012,55304745.752996735,Turkey
October 2012,55338524.88512791,Turkey
November 2012,55373429.98833012,Turkey
December 2012,55407209.12046129,Turkey
January 2013,55442114.2236635,Turkey
February 2013,55481209.10174271,Turkey
March 2013,55516520.60452393,Turkey
April 2013,55555615.48260314,Turkey
May 2013,55593449.235583015,Turkey
June 2013,55632544.11366223,Turkey
July 2013,55670377.8666421,Turkey
August 2013,55709472.744721316,Turkey
September 2013,55748567.62280052,Turkey
October 2013,55786401.3757804,Turkey
November 2013,55825496.25385961,Turkey
December 2013,55863330.00683949,Turkey
January 2014,55902424.8849187,Turkey
February 2014,55944370.268139705,Turkey
March 2014,55982256.42072642,Turkey
April 2014,56024201.80394743,Turkey
May 2014,56064794.11029033,Turkey
June 2014,56106739.49351134,Turkey
July 2014,56147331.799854256,Turkey
August 2014,56189277.183075264,Turkey
September 2014,56231222.566296265,Turkey
October 2014,56271814.87263918,Turkey
November 2014,56313760.25586019,Turkey
December 2014,56354352.562203094,Turkey
January 2015,56396297.9454241,Turkey
February 2015,56438322.7448221,Turkey
March 2015,56476280.62814933,Turkey
April 2015,56518305.42754733,Turkey
May 2015,56558974.58825507,Turkey
June 2015,56600999.38765307,Turkey
July 2015,56641668.54836081,Turkey
August 2015,56683693.347758815,Turkey
September 2015,56725718.14715681,Turkey
October 2015,56766387.307864554,Turkey
November 2015,56808412.10726256,Turkey
December 2015,56849081.2679703,Turkey
January 2016,56891106.0673683,Turkey
February 2016,56937429.18247145,Turkey
March 2016,56980763.70950343,Turkey
April 2016,57027086.82460658,Turkey
May 2016,57071915.64567415,Turkey
June 2016,57118238.7607773,Turkey
July 2016,57163067.58184487,Turkey
August 2016,57209390.696948014,Turkey
September 2016,57255713.81205117,Turkey
October 2016,57300542.633118734,Turkey
November 2016,57346865.74822188,Turkey
December 2016,57391694.56928945,Turkey
January 2017,57438017.6843926,Turkey
February 2017,57487289.11800524,Turkey
March 2017,57531792.34836504,Turkey
April 2017,57581063.781977676,Turkey
May 2017,57628745.81450604,Turkey
June 2017,57678017.248118676,Turkey
July 2017,57725699.28064703,Turkey
August 2017,57774970.71425967,Turkey
September 2017,57824242.14787231,Turkey
October 2017,57871924.18040067,Turkey
November 2017,57921195.61401331,Turkey
December 2017,57968877.64654166,Turkey
January 2018,58018149.0801543,Turkey
February 2018,58069081.19077645,Turkey
March 2018,58115084.38746743,Turkey
April 2018,58166016.49808958,Turkey
May 2018,58215305.63740135,Turkey
June 2018,58266237.7480235,Turkey
July 2018,58315526.88733526,Turkey
August 2018,58366458.997957416,Turkey
September 2018,58417391.10857957,Turkey
October 2018,58466680.24789133,Turkey
November 2018,58517612.35851349,Turkey
December 2018,58566901.49782525,Turkey
January 2019,58617833.6084474,Turkey
January 2000,5555346.66785715,USHighPlain
February 2000,5558001.928159965,USHighPlain
March 2000,5560485.881346471,USHighPlain
April 2000,5563141.141649287,USHighPlain
May 2000,5565710.748393948,USHighPlain
June 2000,5568366.008696764,USHighPlain
July 2000,5570935.615441425,USHighPlain
August 2000,5573590.87574424,USHighPlain
September 2000,5576246.136047057,USHighPlain
October 2000,5578815.742791717,USHighPlain
November 2000,5581471.003094533,USHighPlain
December 2000,5584040.609839194,USHighPlain
January 2001,5586695.87014201,USHighPlain
February 2001,5589411.551938809,USHighPlain
March 2001,5591864.42581979,USHighPlain
April 2001,5594580.107616589,USHighPlain
May 2001,5597208.186774783,USHighPlain
June 2001,5599923.868571582,USHighPlain
July 2001,5602551.947729776,USHighPlain
August 2001,5605267.629526575,USHighPlain
September 2001,5607983.3113233745,USHighPlain
October 2001,5610611.390481568,USHighPlain
November 2001,5613327.072278367,USHighPlain
December 2001,5615955.151436561,USHighPlain
January 2002,5618670.83323336,USHighPlain
February 2002,5621438.914842673,USHighPlain
March 2002,5623939.117586569,USHighPlain
April 2002,5626707.199195881,USHighPlain
May 2002,5629385.987850055,USHighPlain
June 2002,5632154.069459368,USHighPlain
July 2002,5634832.858113541,USHighPlain
August 2002,5637600.939722855,USHighPlain
September 2002,5640369.021332167,USHighPlain
October 2002,5643047.809986341,USHighPlain
November 2002,5645815.891595654,USHighPlain
December 2002,5648494.680249828,USHighPlain
January 2003,5651262.76185914,USHighPlain
February 2003,5654086.416147985,USHighPlain
March 2003,5656636.813570166,USHighPlain
April 2003,5659460.467859009,USHighPlain
May 2003,5662193.036525632,USHighPlain
June 2003,5665016.690814476,USHighPlain
July 2003,5667749.259481099,USHighPlain
August 2003,5670572.913769943,USHighPlain
September 2003,5673396.568058787,USHighPlain
October 2003,5676129.13672541,USHighPlain
November 2003,5678952.791014253,USHighPlain
December 2003,5681685.359680876,USHighPlain
January 2004,5684509.01396972,USHighPlain
February 2004,5687374.976330564,USHighPlain
March 2004,5690056.037893935,USHighPlain
April 2004,5692922.000254779,USHighPlain
May 2004,5695695.5122168865,USHighPlain
June 2004,5698561.4745777305,USHighPlain
July 2004,5701334.986539838,USHighPlain
August 2004,5704200.948900682,USHighPlain
