time,discharge,hotspot
October 1996,0.30940723,Peru
November 1996,-0.8924402,Peru
December 1996,-1.6083645,Peru
January 1997,-2.1634347,Peru
February 1997,-3.3361688,Peru
March 1997,-6.893132,Peru
April 1997,-5.6613073,Peru
May 1997,-3.4466903,Peru
June 1997,-1.5813313,Peru
July 1997,-0.9450878,Peru
August 1997,-0.5152178,Peru
September 1997,0.10526919,Peru
October 1997,-0.076767445,Peru
November 1997,1.4736304,Peru
December 1997,7.941231,Peru
January 1998,12.234222,Peru
February 1998,23.714977,Peru
March 1998,34.69603,Peru
April 1998,28.176197,Peru
May 1998,12.941408,Peru
June 1998,5.7190905,Peru
July 1998,3.430525,Peru
August 1998,2.4295247,Peru
September 1998,1.7456912,Peru
October 1998,2.6733665,Peru
November 1998,1.1030326,Peru
December 1998,-0.29607224,Peru
January 1999,-0.36142683,Peru
February 1999,9.692231,Peru
March 1999,10.400406,Peru
April 1999,1.6523304,Peru
May 1999,3.2185597,Peru
June 1999,1.8993428,Peru
July 1999,1.3949943,Peru
August 1999,0.8631184,Peru
September 1999,1.3060409,Peru
October 1999,-0.22346067,Peru
November 1999,0.113111734,Peru
December 1999,0.60489774,Peru
January 2000,-1.8223686,Peru
February 2000,1.6101685,Peru
March 2000,6.5869484,Peru
April 2000,2.304943,Peru
May 2000,2.1249194,Peru
June 2000,1.1202552,Peru
July 2000,0.8105209,Peru
August 2000,0.596967,Peru
September 2000,0.99476755,Peru
October 2000,-0.57346034,Peru
November 2000,-1.1793113,Peru
December 2000,0.2366631,Peru
January 2001,3.3289657,Peru
February 2001,-1.677352,Peru
March 2001,4.8021717,Peru
April 2001,1.7317734,Peru
May 2001,0.61198235,Peru
June 2001,0.62510943,Peru
July 2001,0.47033668,Peru
August 2001,0.31587696,Peru
September 2001,0.54834926,Peru
October 2001,-0.17758918,Peru
November 2001,0.53661036,Peru
December 2001,-0.64325094,Peru
January 2002,-2.4692545,Peru
February 2002,-2.9220877,Peru
March 2002,0.42368984,Peru
April 2002,2.2250423,Peru
May 2002,-0.2061882,Peru
June 2002,-0.008210659,Peru
July 2002,0.30883598,Peru
August 2002,0.10494304,Peru
September 2002,-0.04855001,Peru
October 2002,0.24522877,Peru
November 2002,1.0999577,Peru
December 2002,0.7964299,Peru
January 2003,-1.7944667,Peru
February 2003,-3.824119,Peru
March 2003,-6.1313734,Peru
April 2003,-5.991808,Peru
May 2003,-3.285013,Peru
June 2003,-1.5400298,Peru
July 2003,-0.93108165,Peru
August 2003,-0.5902908,Peru
September 2003,-0.71219844,Peru
October 2003,-1.0011812,Peru
November 2003,-0.9918864,Peru
December 2003,-1.2847078,Peru
January 2004,-2.6233518,Peru
February 2004,-4.631318,Peru
March 2004,-9.367626,Peru
April 2004,-6.8672776,Peru
May 2004,-3.9510765,Peru
June 2004,-2.1630201,Peru
July 2004,-1.1922629,Peru
August 2004,-0.85614073,Peru
September 2004,-0.37921047,Peru
October 2004,-0.45124888,Peru
November 2004,0.36933303,Peru
December 2004,-0.51312304,Peru
January 2005,-2.2879243,Peru
February 2005,-3.6490097,Peru
March 2005,-0.13473415,Peru
April 2005,-4.8551536,Peru
May 2005,-3.0741982,Peru
June 2005,-1.6428242,Peru
July 2005,-1.0550226,Peru
August 2005,-0.8244798,Peru
September 2005,-0.83628875,Peru
October 2005,-0.23251557,Peru
November 2005,-1.2518424,Peru
December 2005,-0.30041838,Peru
January 2006,-1.5807133,Peru
February 2006,1.5439186,Peru
March 2006,2.7645912,Peru
April 2006,1.5336962,Peru
May 2006,-1.3844528,Peru
June 2006,-0.059214354,Peru
July 2006,-0.23434424,Peru
August 2006,-0.28060102,Peru
September 2006,-0.1509434,Peru
October 2006,-0.84226406,Peru
November 2006,0.2171793,Peru
December 2006,0.4836049,Peru
January 2007,-2.0730155,Peru
February 2007,-5.2703886,Peru
March 2007,-2.9804173,Peru
April 2007,-2.904004,Peru
May 2007,-2.491238,Peru
June 2007,-1.3702505,Peru
July 2007,-0.96721756,Peru
August 2007,-0.5775875,Peru
September 2007,-0.73810434,Peru
October 2007,-0.6567956,Peru
November 2007,0.5771923,Peru
December 2007,-1.0817306,Peru
January 2008,1.3101945,Peru
February 2008,5.351658,Peru
March 2008,7.6221104,Peru
April 2008,7.2624874,Peru
May 2008,3.5421824,Peru
June 2008,1.8961613,Peru
July 2008,1.2020593,Peru
August 2008,0.8431456,Peru
September 2008,0.74209344,Peru
October 2008,0.8178544,Peru
November 2008,0.4454434,Peru
December 2008,-0.8670907,Peru
January 2009,3.9532275,Peru
February 2009,2.2490606,Peru
March 2009,2.5500355,Peru
April 2009,-1.2471895,Peru
May 2009,-0.3033681,Peru
June 2009,-0.4357798,Peru
July 2009,-0.11711478,Peru
August 2009,-0.09918928,Peru
September 2009,-0.44489348,Peru
October 2009,-0.7964554,Peru
November 2009,-0.7885574,Peru
December 2009,-1.0719733,Peru
January 2010,-2.1219487,Peru
February 2010,-2.2151384,Peru
March 2010,-5.4221516,Peru
April 2010,-4.4571595,Peru
May 2010,-2.1559415,Peru
June 2010,-1.1519778,Peru
July 2010,-0.61351335,Peru
August 2010,-0.5071385,Peru
September 2010,-0.6027775,Peru
October 2010,-1.3814418,Peru
November 2010,-1.2452403,Peru
December 2010,-1.3834045,Peru
January 2011,-1.7576075,Peru
February 2011,-2.4136128,Peru
March 2011,-7.9790044,Peru
April 2011,2.1424713,Peru
May 2011,-2.6550689,Peru
June 2011,-1.2468989,Peru
July 2011,-0.525568,Peru
August 2011,-0.46849597,Peru
September 2011,-0.33762467,Peru
October 2011,-0.564199,Peru
November 2011,-0.52946234,Peru
December 2011,-0.72550654,Peru
January 2012,3.0341039,Peru
February 2012,12.922162,Peru
March 2012,4.181074,Peru
April 2012,2.425249,Peru
May 2012,1.1425862,Peru
June 2012,0.37907672,Peru
July 2012,0.35976338,Peru
August 2012,0.115546346,Peru
September 2012,-0.21694589,Peru
October 2012,-0.2591889,Peru
November 2012,0.69730043,Peru
December 2012,-0.883404,Peru
January 2013,-2.5328903,Peru
February 2013,-4.550707,Peru
March 2013,-7.503526,Peru
April 2013,-8.562884,Peru
May 2013,-2.9637406,Peru
June 2013,-1.650984,Peru
July 2013,-0.9892093,Peru
August 2013,-0.6789289,Peru
September 2013,-0.9717379,Peru
October 2013,-0.41776884,Peru
November 2013,-1.6351026,Peru
December 2013,-1.8268518,Peru
January 2014,-2.9656768,Peru
February 2014,-3.8896413,Peru
March 2014,-4.6185017,Peru
April 2014,-6.9349575,Peru
May 2014,-0.7726083,Peru
June 2014,-1.0205967,Peru
July 2014,-0.8301716,Peru
August 2014,-0.59065664,Peru
September 2014,-0.12981403,Peru
October 2014,-0.48759532,Peru
November 2014,-0.541615,Peru
December 2014,-1.3817244,Peru
January 2015,0.5897474,Peru
February 2015,-4.708706,Peru
March 2015,-0.8616495,Peru
April 2015,-2.1631594,Peru
May 2015,-1.1218185,Peru
June 2015,-0.7913008,Peru
July 2015,-0.50643706,Peru
August 2015,-0.47171104,Peru
September 2015,-0.710938,Peru
October 2015,-1.0535573,Peru
November 2015,-0.52107453,Peru
December 2015,-2.0036564,Peru
January 2016,-1.2479639,Peru
February 2016,-3.571031,Peru
March 2016,-4.5983763,Peru
April 2016,-4.3158565,Peru
May 2016,-2.5130582,Peru
June 2016,-1.2251151,Peru
July 2016,-0.7675166,Peru
August 2016,-0.7001504,Peru
September 2016,-0.35292125,Peru
October 2016,-0.80217373,Peru
November 2016,-1.4550346,Peru
December 2016,-0.22815633,Peru
January 2017,0.6223607,Peru
February 2017,1.139184,Peru
March 2017,12.191877,Peru
April 2017,4.5003242,Peru
May 2017,2.189509,Peru
June 2017,1.1164796,Peru
July 2017,0.6963582,Peru
August 2017,0.6549959,Peru
September 2017,0.13758302,Peru
October 2017,0.10621381,Peru
November 2017,-0.6128129,Peru
December 2017,-0.018917322,Peru
January 2018,-0.4430499,Peru
February 2018,-1.8060656,Peru
March 2018,-4.3711348,Peru
April 2018,-1.8842068,Peru
May 2018,-0.9480076,Peru
June 2018,-0.95683765,Peru
July 2018,-0.70472527,Peru
August 2018,-0.4442172,Peru
September 2018,-0.58410823,Peru
October 2018,-0.97647846,Peru
November 2018,0.973258,Peru
December 2018,-0.47385073,Peru
January 2019,-1.5753412,Peru
February 2019,-1.9695687,Peru
March 2019,-3.4028978,Peru
April 2019,-2.913001,Peru
May 2019,-2.5636816,Peru
June 2019,-1.4023445,Peru
July 2019,-0.6766548,Peru
August 2019,-0.41322076,Peru
September 2019,-0.7588606,Peru
October 2019,-0.60121024,Peru
November 2019,-1.002041,Peru
December 2019,-0.4180088,Peru
January 1980,29.380493,Nile
February 1980,10.223335,Nile
March 1980,19.682766,Nile
April 1980,10.826703,Nile
May 1980,4.8650866,Nile
June 1980,34.572956,Nile
July 1980,92.72455,Nile
August 1980,139.30617,Nile
September 1980,204.74435,Nile
October 1980,153.30305,Nile
November 1980,72.60455,Nile
December 1980,11.532745,Nile
January 1981,-8.716339,Nile
February 1981,-16.743011,Nile
March 1981,-5.5348473,Nile
April 1981,-0.6760006,Nile
May 1981,0.36559486,Nile
June 1981,24.425743,Nile
July 1981,56.16241,Nile
August 1981,79.89618,Nile
September 1981,124.489655,Nile
October 1981,124.35347,Nile
November 1981,103.32193,Nile
December 1981,47.084045,Nile
January 1982,-10.880157,Nile
February 1982,-17.357666,Nile
March 1982,3.0888252,Nile
April 1982,2.4070537,Nile
May 1982,-0.04599759,Nile
June 1982,2.4813802,Nile
July 1982,29.415493,Nile
August 1982,53.68708,Nile
September 1982,72.17316,Nile
October 1982,84.26619,Nile
November 1982,70.25015,Nile
December 1982,48.87181,Nile
January 1983,15.405975,Nile
February 1983,23.670143,Nile
March 1983,33.23387,Nile
April 1983,8.870757,Nile
May 1983,0.004349783,Nile
June 1983,-2.2207413,Nile
July 1983,-11.658132,Nile
August 1983,-11.220051,Nile
September 1983,17.66217,Nile
October 1983,47.77533,Nile
November 1983,37.31958,Nile
December 1983,18.681839,Nile
January 1984,-17.517105,Nile
February 1984,-30.516594,Nile
March 1984,-16.955025,Nile
April 1984,-1.9933741,Nile
May 1984,-0.18846637,Nile
June 1984,-1.2034479,Nile
July 1984,9.105449,Nile
August 1984,30.43061,Nile
September 1984,56.82524,Nile
October 1984,30.339233,Nile
November 1984,2.2973328,Nile
December 1984,-53.9738,Nile
January 1985,-65.93909,Nile
February 1985,-49.513096,Nile
March 1985,-22.83147,Nile
April 1985,-1.9934188,Nile
May 1985,-0.13136715,Nile
June 1985,16.73259,Nile
July 1985,70.00312,Nile
August 1985,92.591156,Nile
September 1985,59.01764,Nile
October 1985,53.787415,Nile
November 1985,42.27092,Nile
December 1985,14.925995,Nile
January 1986,-23.794128,Nile
February 1986,-30.156693,Nile
March 1986,-13.818974,Nile
April 1986,-1.5278493,Nile
May 1986,-0.18282463,Nile
June 1986,-2.2262304,Nile
July 1986,-9.484741,Nile
August 1986,10.102119,Nile
September 1986,27.3349,Nile
October 1986,24.935944,Nile
November 1986,14.543472,Nile
December 1986,-17.354385,Nile
January 1987,-52.952194,Nile
February 1987,-47.172653,Nile
March 1987,-17.397375,Nile
April 1987,-1.9923861,Nile
May 1987,-0.1851769,Nile
June 1987,-2.2254062,Nile
July 1987,4.479804,Nile
August 1987,10.772919,Nile
September 1987,14.128326,Nile
October 1987,-17.458084,Nile
November 1987,-32.61487,Nile
December 1987,-35.2426,Nile
January 1988,-46.37628,Nile
February 1988,-46.36106,Nile
March 1988,-21.310837,Nile
April 1988,-1.996547,Nile
May 1988,-0.15410946,Nile
June 1988,-2.171552,Nile
July 1988,15.745635,Nile
August 1988,49.072746,Nile
September 1988,43.113922,Nile
October 1988,99.051865,Nile
November 1988,135.29688,Nile
December 1988,148.23146,Nile
January 1989,119.34613,Nile
February 1989,68.30049,Nile
March 1989,23.846973,Nile
April 1989,4.362193,Nile
May 1989,-0.16530451,Nile
June 1989,-2.1631522,Nile
July 1989,-0.27779484,Nile
August 1989,34.101364,Nile
September 1989,49.315964,Nile
October 1989,40.058502,Nile
November 1989,26.222687,Nile
December 1989,19.322083,Nile
January 1990,-5.113022,Nile
February 1990,-12.965927,Nile
March 1990,8.332626,Nile
April 1990,1.672941,Nile
May 1990,-0.17504206,Nile
June 1990,-2.225883,Nile
July 1990,-8.586287,Nile
August 1990,-15.070766,Nile
September 1990,24.259918,Nile
October 1990,32.961716,Nile
November 1990,23.752167,Nile
December 1990,9.262085,Nile
January 1991,-24.21875,Nile
February 1991,-38.927773,Nile
March 1991,-16.007488,Nile
April 1991,-1.9931997,Nile
May 1991,-0.18513964,Nile
June 1991,-2.213714,Nile
July 1991,-7.695579,Nile
August 1991,-2.1207466,Nile
September 1991,17.25325,Nile
October 1991,2.3694,Nile
November 1991,-11.372574,Nile
December 1991,-13.109436,Nile
January 1992,-19.568085,Nile
February 1992,-33.30191,Nile
March 1992,-13.647436,Nile
April 1992,-1.9270221,Nile
May 1992,-0.0069188774,Nile
June 1992,-2.2169516,Nile
July 1992,-14.025064,Nile
August 1992,-30.907108,Nile
September 1992,-22.135124,Nile
October 1992,-15.637009,Nile
November 1992,-11.511398,Nile
December 1992,8.66861,Nile
January 1993,23.7518,Nile
February 1993,11.775085,Nile
March 1993,-1.7020168,Nile
April 1993,-1.2446891,Nile
May 1993,-0.16979128,Nile
June 1993,-2.222983,Nile
July 1993,2.7877913,Nile
August 1993,19.834389,Nile
September 1993,10.648209,Nile
October 1993,-2.4040985,Nile
November 1993,-8.558823,Nile
December 1993,-13.592026,Nile
January 1994,-26.788223,Nile
February 1994,-55.61618,Nile
March 1994,-26.973965,Nile
April 1994,-2.0020092,Nile
May 1994,-0.1906293,Nile
June 1994,-2.1778927,Nile
July 1994,0.4143896,Nile
August 1994,4.524124,Nile
September 1994,1.0293274,Nile
October 1994,17.871658,Nile
November 1994,17.083832,Nile
December 1994,8.680435,Nile
January 1995,15.204468,Nile
February 1995,19.724861,Nile
March 1995,-0.88640785,Nile
April 1995,-1.7069871,Nile
May 1995,-0.1534378,Nile
June 1995,-2.2228312,Nile
July 1995,-10.218426,Nile
August 1995,-13.774361,Nile
September 1995,-2.3826065,Nile
October 1995,-9.877213,Nile
November 1995,-11.532562,Nile
December 1995,-12.433792,Nile
January 1996,-4.1235504,Nile
February 1996,-20.16658,Nile
March 1996,-17.091988,Nile
April 1996,-1.9992193,Nile
May 1996,-0.18908687,Nile
June 1996,-2.0510457,Nile
July 1996,13.392423,Nile
August 1996,18.650314,Nile
September 1996,9.194824,Nile
October 1996,7.6507874,Nile
November 1996,21.110855,Nile
December 1996,27.629547,Nile
January 1997,29.691483,Nile
February 1997,24.504486,Nile
March 1997,2.5833359,Nile
April 1997,-1.9465599,Nile
May 1997,-0.1877068,Nile
June 1997,-2.0036595,Nile
July 1997,4.078744,Nile
August 1997,15.04924,Nile
September 1997,1.2348709,Nile
October 1997,-18.366074,Nile
November 1997,-39.26274,Nile
December 1997,-20.629684,Nile
January 1998,10.356064,Nile
February 1998,40.930862,Nile
March 1998,55.815895,Nile
April 1998,24.780142,Nile
May 1998,0.95097816,Nile
June 1998,-2.2263598,Nile
July 1998,-12.053296,Nile
August 1998,5.1802826,Nile
September 1998,13.753998,Nile
October 1998,32.813034,Nile
November 1998,43.363953,Nile
December 1998,61.32602,Nile
January 1999,65.735886,Nile
February 1999,56.305435,Nile
March 1999,17.213589,Nile
April 1999,-1.5449767,Nile
May 1999,-0.18641865,Nile
June 1999,-1.8999252,Nile
July 1999,6.9706125,Nile
August 1999,15.834518,Nile
September 1999,20.351242,Nile
October 1999,32.999832,Nile
November 1999,62.123413,Nile
December 1999,78.99718,Nile
January 2000,80.4595,Nile
February 2000,76.167145,Nile
March 2000,33.500984,Nile
April 2000,-1.1778488,Nile
May 2000,-0.18338954,Nile
June 2000,-2.2225382,Nile
July 2000,-7.5328617,Nile
August 2000,4.032318,Nile
September 2000,5.9666595,Nile
October 2000,22.258026,Nile
November 2000,34.723053,Nile
December 2000,61.89621,Nile
January 2001,62.519394,Nile
February 2001,49.957687,Nile
March 2001,12.797638,Nile
April 2001,-1.5430119,Nile
May 2001,-0.18330961,Nile
June 2001,-2.223642,Nile
July 2001,-1.7499332,Nile
August 2001,22.906937,Nile
September 2001,23.848679,Nile
October 2001,38.181656,Nile
November 2001,39.918823,Nile
December 2001,44.15712,Nile
January 2002,53.388077,Nile
February 2002,58.74214,Nile
March 2002,24.103237,Nile
April 2002,-0.49551857,Nile
May 2002,-0.15970427,Nile
June 2002,-2.225451,Nile
July 2002,-14.948496,Nile
August 2002,-27.519634,Nile
September 2002,-11.92807,Nile
October 2002,-23.77507,Nile
November 2002,-42.244095,Nile
December 2002,-41.780243,Nile
January 2003,-47.450096,Nile
February 2003,-48.357925,Nile
March 2003,-22.699226,Nile
April 2003,-2.0027978,Nile
May 2003,-0.1864245,Nile
June 2003,-2.2272005,Nile
July 2003,-13.77513,Nile
August 2003,-24.739552,Nile
September 2003,-31.056473,Nile
October 2003,-16.176773,Nile
November 2003,0.1976471,Nile
December 2003,-3.856186,Nile
January 2004,1.5783844,Nile
February 2004,-10.065483,Nile
March 2004,-22.087461,Nile
April 2004,-2.0021844,Nile
May 2004,-0.17763095,Nile
June 2004,-2.2268448,Nile
July 2004,-15.180007,Nile
August 2004,-30.66135,Nile
September 2004,-43.20907,Nile
October 2004,-52.468353,Nile
November 2004,-56.66217,Nile
December 2004,-53.00482,Nile
January 2005,-46.477547,Nile
February 2005,-51.210934,Nile
March 2005,-28.407637,Nile
April 2005,-2.002472,Nile
May 2005,-0.18896224,Nile
June 2005,-2.2277923,Nile
July 2005,-15.409139,Nile
August 2005,-39.815067,Nile
September 2005,-58.317467,Nile
October 2005,-58.011444,Nile
November 2005,-35.8898,Nile
December 2005,-26.006836,Nile
January 2006,-10.243301,Nile
February 2006,-23.509323,Nile
March 2006,-27.502138,Nile
April 2006,-2.0000315,Nile
May 2006,-0.18922035,Nile
June 2006,-2.2279718,Nile
July 2006,-14.929226,Nile
August 2006,-33.64621,Nile
September 2006,-36.947296,Nile
October 2006,-27.35852,Nile
November 2006,-22.846085,Nile
December 2006,-12.291946,Nile
January 2007,6.777008,Nile
February 2007,35.94507,Nile
March 2007,38.559914,Nile
April 2007,3.1751115,Nile
May 2007,-0.18944882,Nile
June 2007,-2.2280858,Nile
July 2007,-13.954863,Nile
August 2007,-4.2922707,Nile
September 2007,-9.017128,Nile
October 2007,7.8150635,Nile
November 2007,15.767532,Nile
December 2007,16.636307,Nile
January 2008,23.047226,Nile
February 2008,21.44159,Nile
March 2008,-3.6627445,Nile
April 2008,-2.0003123,Nile
May 2008,-0.1902248,Nile
June 2008,-2.2285514,Nile
July 2008,3.0223074,Nile
August 2008,9.438301,Nile
September 2008,-15.999069,Nile
October 2008,-25.34584,Nile
November 2008,-32.71994,Nile
December 2008,-23.421814,Nile
January 2009,-4.3570557,Nile
February 2009,0.29492188,Nile
March 2009,-13.30279,Nile
April 2009,-2.0023234,Nile
May 2009,-0.19054225,Nile
June 2009,-2.2286077,Nile
July 2009,-15.613946,Nile
August 2009,-61.086708,Nile
September 2009,-76.200935,Nile
October 2009,-72.733864,Nile
November 2009,-79.84734,Nile
December 2009,-66.44283,Nile
January 2010,-64.73898,Nile
February 2010,-76.731155,Nile
March 2010,-31.664703,Nile
April 2010,-2.0044622,Nile
May 2010,-0.19311143,Nile
June 2010,-2.2291682,Nile
July 2010,-14.401661,Nile
August 2010,-38.772835,Nile
September 2010,-64.50904,Nile
October 2010,-75.88801,Nile
November 2010,-69.98845,Nile
December 2010,-61.583344,Nile
January 2011,-39.60118,Nile
February 2011,-35.209427,Nile
March 2011,-25.735878,Nile
April 2011,-2.002371,Nile
May 2011,-0.19352338,Nile
June 2011,-2.2300737,Nile
July 2011,-15.562925,Nile
August 2011,-50.45769,Nile
September 2011,-71.698,Nile
October 2011,-72.27137,Nile
November 2011,-50.52629,Nile
December 2011,-35.79323,Nile
January 2012,-10.90242,Nile
February 2012,12.853676,Nile
March 2012,10.921833,Nile
April 2012,-1.8969312,Nile
May 2012,-0.18040074,Nile
June 2012,-2.2282667,Nile
July 2012,-15.163026,Nile
August 2012,-41.143806,Nile
September 2012,-49.120598,Nile
October 2012,-46.23488,Nile
November 2012,-31.759537,Nile
December 2012,-16.068298,Nile
January 2013,6.244293,Nile
February 2013,27.331696,Nile
March 2013,27.771687,Nile
April 2013,0.21928167,Nile
May 2013,-0.17324501,Nile
June 2013,-2.2262566,Nile
July 2013,-11.542054,Nile
August 2013,-29.000675,Nile
September 2013,-43.603592,Nile
October 2013,-52.862045,Nile
November 2013,-47.07141,Nile
December 2013,-29.832779,Nile
January 2014,-10.726425,Nile
February 2014,6.867943,Nile
March 2014,-3.3842602,Nile
April 2014,-2.000465,Nile
May 2014,-0.1880204,Nile
June 2014,-2.2279718,Nile
July 2014,-12.250244,Nile
August 2014,-26.651066,Nile
September 2014,-45.843185,Nile
October 2014,-48.141235,Nile
November 2014,-26.27893,Nile
December 2014,-8.484528,Nile
January 2015,10.519531,Nile
February 2015,32.72319,Nile
March 2015,18.179157,Nile
April 2015,-1.8367183,Nile
May 2015,-0.1908706,Nile
June 2015,-2.2285903,Nile
July 2015,-14.892916,Nile
August 2015,-52.277054,Nile
September 2015,-73.18658,Nile
October 2015,-81.49989,Nile
November 2015,-76.74606,Nile
December 2015,-68.627106,Nile
January 2016,-42.839256,Nile
February 2016,-12.442223,Nile
March 2016,-0.8865032,Nile
April 2016,-1.9843729,Nile
May 2016,-0.18241647,Nile
June 2016,-2.2242212,Nile
July 2016,-4.3709116,Nile
August 2016,-28.202526,Nile
September 2016,-44.64782,Nile
October 2016,-40.378128,Nile
November 2016,-31.280792,Nile
December 2016,-12.321121,Nile
January 2017,1.4676208,Nile
February 2017,16.425987,Nile
March 2017,-1.4459591,Nile
April 2017,-1.9673963,Nile
May 2017,-0.18970416,Nile
June 2017,-2.227188,Nile
July 2017,-12.093385,Nile
August 2017,-29.239967,Nile
September 2017,-42.567383,Nile
October 2017,-39.719757,Nile
November 2017,-20.694244,Nile
December 2017,-8.121353,Nile
January 2018,10.824341,Nile
February 2018,29.145935,Nile
March 2018,9.538902,Nile
April 2018,-1.879188,Nile
May 2018,-0.19114898,Nile
June 2018,-2.2282922,Nile
July 2018,-9.550854,Nile
August 2018,-13.803139,Nile
September 2018,-23.072632,Nile
October 2018,-23.33191,Nile
November 2018,-7.8648376,Nile
December 2018,1.1154022,Nile
January 2019,17.625153,Nile
February 2019,32.99408,Nile
March 2019,15.765896,Nile
April 2019,-0.9715364,Nile
May 2019,-0.16729267,Nile
June 2019,-2.2241812,Nile
July 2019,-11.381816,Nile
August 2019,-11.008171,Nile
September 2019,-30.904099,Nile
October 2019,-32.8524,Nile
November 2019,-14.895737,Nile
December 2019,6.9535522,Nile
January 1980,5.6424675,Java
February 1980,-3.6915817,Java
March 1980,-5.134388,Java
April 1980,-4.4551697,Java
May 1980,-2.1119766,Java
June 1980,-4.083788,Java
July 1980,-2.6012459,Java
August 1980,0.91082764,Java
September 1980,-0.5366802,Java
October 1980,-1.0695305,Java
November 1980,3.595911,Java
December 1980,4.038437,Java
January 1981,8.372993,Java
February 1981,-3.9195404,Java
March 1981,-1.4640121,Java
April 1981,-4.0344467,Java
May 1981,-0.39692688,Java
June 1981,2.5951748,Java
July 1981,3.1534462,Java
August 1981,2.5399647,Java
September 1981,2.202671,Java
October 1981,1.3608494,Java
November 1981,2.530262,Java
December 1981,4.604248,Java
January 1982,9.312656,Java
February 1982,1.0674858,Java
March 1982,2.1767235,Java
April 1982,0.8038368,Java
May 1982,-4.3598595,Java
June 1982,-4.260706,Java
July 1982,-4.734003,Java
August 1982,-4.2968674,Java
September 1982,-3.8615742,Java
October 1982,-6.1270943,Java
November 1982,-13.064363,Java
December 1982,-11.638731,Java
January 1983,-10.450979,Java
February 1983,-8.850555,Java
March 1983,-5.600395,Java
April 1983,-5.3824654,Java
May 1983,6.372032,Java
June 1983,1.607954,Java
July 1983,-0.7130585,Java
August 1983,-2.007349,Java
September 1983,-3.2254,Java
October 1983,0.29436302,Java
November 1983,3.8966713,Java
December 1983,-1.61903,Java
January 1984,-5.5123024,Java
February 1984,3.8765144,Java
March 1984,5.1835785,Java
April 1984,4.8647842,Java
May 1984,2.6065788,Java
June 1984,1.1617603,Java
July 1984,-0.22625732,Java
August 1984,0.78170586,Java
September 1984,10.388683,Java
October 1984,11.107473,Java
November 1984,0.8212967,Java
December 1984,3.608841,Java
January 1985,-5.8426247,Java
February 1985,0.21925354,Java
March 1985,-4.0082817,Java
April 1985,-7.5245934,Java
May 1985,-4.439419,Java
June 1985,2.8966236,Java
July 1985,2.947506,Java
August 1985,2.4975452,Java
September 1985,2.4478226,Java
October 1985,1.852211,Java
November 1985,-1.9444637,Java
December 1985,-0.7261162,Java
January 1986,-0.040405273,Java
February 1986,-6.0468216,Java
March 1986,2.4032555,Java
April 1986,6.525051,Java
May 1986,-2.1913795,Java
June 1986,2.365343,Java
July 1986,1.1205177,Java
August 1986,3.3392792,Java
September 1986,5.384964,Java
October 1986,4.632166,Java
November 1986,9.643648,Java
December 1986,0.06708908,Java
January 1987,6.4572334,Java
February 1987,-2.3796425,Java
March 1987,-2.9325104,Java
April 1987,-6.1661873,Java
May 1987,-3.4552307,Java
June 1987,-2.6707115,Java
July 1987,-3.4752407,Java
August 1987,-2.6010227,Java
September 1987,-3.9371243,Java
October 1987,-6.1565447,Java
November 1987,-7.253023,Java
December 1987,1.7816887,Java
January 1988,-2.6938515,Java
February 1988,-2.5611992,Java
March 1988,-4.848961,Java
April 1988,-10.191425,Java
May 1988,-2.1982613,Java
June 1988,-3.2517605,Java
July 1988,-3.4876347,Java
August 1988,-3.350092,Java
September 1988,-4.2618656,Java
October 1988,-3.2986717,Java
November 1988,-4.1098423,Java
December 1988,-1.1752357,Java
January 1989,-1.1405525,Java
February 1989,3.8504906,Java
March 1989,-5.2436028,Java
April 1989,-3.626892,Java
May 1989,-0.6847229,Java
June 1989,6.552683,Java
July 1989,3.811718,Java
August 1989,3.332941,Java
September 1989,1.3511772,Java
October 1989,-0.3989277,Java
November 1989,-2.861639,Java
December 1989,-2.6642742,Java
January 1990,5.6029167,Java
February 1990,-5.470646,Java
March 1990,-5.46336,Java
April 1990,-10.020069,Java
May 1990,-5.4346523,Java
June 1990,-1.658699,Java
July 1990,0.20903015,Java
August 1990,2.772932,Java
September 1990,1.5001202,Java
October 1990,-3.4206161,Java
November 1990,-9.876888,Java
December 1990,-2.9432278,Java
January 1991,-3.3975487,Java
February 1991,0.339077,Java
March 1991,-1.0714722,Java
April 1991,3.811451,Java
May 1991,-4.5602436,Java
June 1991,-7.364233,Java
July 1991,-5.582922,Java
August 1991,-4.332636,Java
September 1991,-4.399066,Java
October 1991,-6.7148676,Java
November 1991,-6.6621723,Java
December 1991,-1.3514175,Java
January 1992,-3.168892,Java
February 1992,-3.3800888,Java
March 1992,-3.031868,Java
April 1992,2.6581993,Java
May 1992,0.3772545,Java
June 1992,0.021047592,Java
July 1992,-0.91869354,Java
August 1992,2.3054867,Java
September 1992,6.177187,Java
October 1992,11.764822,Java
November 1992,10.053061,Java
December 1992,8.680428,Java
January 1993,13.345825,Java
February 1993,-0.60663223,Java
March 1993,2.4027824,Java
April 1993,1.8447266,Java
May 1993,-0.71193695,Java
June 1993,-1.4877529,Java
July 1993,-2.1377773,Java
August 1993,-0.10010719,Java
September 1993,0.67790604,Java
October 1993,-1.8949566,Java
November 1993,-5.4911118,Java
December 1993,-1.038578,Java
January 1994,3.7257195,Java
February 1994,-2.017376,Java
March 1994,8.623016,Java
April 1994,0.3289566,Java
May 1994,-1.6653404,Java
June 1994,-5.74197,Java
July 1994,-4.76717,Java
