time,tp,hotspot
June 2012,0.000108875334,Nile
July 2012,6.189197e-05,Nile
August 2012,8.4005296e-05,Nile
September 2012,8.4005296e-05,Nile
October 2012,0.000871703,Nile
November 2012,0.0025106892,Nile
December 2012,0.0009021014,Nile
January 2013,0.0062751174,Nile
February 2013,0.001781024,Nile
March 2013,3.1486154e-05,Nile
April 2013,0.00057598203,Nile
May 2013,0.0010596514,Nile
June 2013,0.000114411116,Nile
July 2013,7.2948635e-05,Nile
August 2013,6.7420304e-05,Nile
September 2013,0.00020009279,Nile
October 2013,0.00025812536,Nile
November 2013,0.0024111941,Nile
December 2013,0.0032873303,Nile
January 2014,0.0019551516,Nile
February 2014,0.003947921,Nile
March 2014,0.0013277605,Nile
April 2014,0.00045989454,Nile
May 2014,0.001482524,Nile
June 2014,0.00018074363,Nile
July 2014,9.782612e-05,Nile
August 2014,8.124113e-05,Nile
September 2014,0.00033828616,Nile
October 2014,0.0009407997,Nile
November 2014,0.0026931018,Nile
December 2014,0.0007500872,Nile
January 2015,0.0024222583,Nile
February 2015,0.0029888377,Nile
March 2015,0.00195238,Nile
April 2015,0.0020242631,Nile
May 2015,0.001217179,Nile
June 2015,4.2542815e-05,Nile
July 2015,7.8476965e-05,Nile
August 2015,3.425032e-05,Nile
September 2015,0.0005953312,Nile
October 2015,0.0030828044,Nile
November 2015,0.012894638,Nile
December 2015,0.004359737,Nile
January 2016,0.0040253103,Nile
February 2016,0.0008164197,Nile
March 2016,0.0015129149,Nile
April 2016,0.0005759597,Nile
May 2016,5.083531e-05,Nile
June 2016,0.00011716783,Nile
July 2016,8.676946e-05,Nile
August 2016,4.8071146e-05,Nile
September 2016,7.018447e-05,Nile
October 2016,0.0004820004,Nile
November 2016,0.00040460378,Nile
December 2016,0.0034642443,Nile
January 2017,0.0024001375,Nile
February 2017,0.0027732626,Nile
March 2017,0.0012476072,Nile
April 2017,0.0015046373,Nile
May 2017,0.00023601204,Nile
June 2017,9.37283e-06,Nile
July 2017,3.7014484e-05,Nile
August 2017,2.5957823e-05,Nile
September 2017,8.676946e-05,Nile
October 2017,0.00012822449,Nile
November 2017,0.0008965656,Nile
December 2017,0.00075840205,Nile
January 2018,0.0046333447,Nile
February 2018,0.0036466494,Nile
March 2018,0.00049859285,Nile
April 2018,0.0007362813,Nile
May 2018,0.00050964206,Nile
June 2018,0.00022495538,Nile
July 2018,3.1486154e-05,Nile
August 2018,8.953363e-05,Nile
September 2018,0.00012270361,Nile
October 2018,0.0005179271,Nile
November 2018,0.004533857,Nile
December 2018,0.0035554394,Nile
January 2019,0.00068099797,Nile
February 2019,0.007057287,Nile
March 2019,0.0048461854,Nile
April 2019,0.0017340332,Nile
May 2019,9.782612e-05,Nile
June 2019,0.00023049116,Nile
July 2019,4.8071146e-05,Nile
August 2019,5.6363642e-05,Nile
September 2019,9.782612e-05,Nile
October 2019,0.010752626,Nile
November 2019,9.505451e-05,Nile
December 2019,0.003945157,Nile
January 2020,0.004699692,Nile
February 2020,0.0053381547,Nile
March 2020,0.018251084,Nile
April 2020,0.0008385405,Nile
May 2020,0.00035762787,Nile
June 2020,2.5957823e-05,Nile
July 2020,9.782612e-05,Nile
August 2020,3.977865e-05,Nile
September 2020,8.953363e-05,Nile
October 2020,0.00071416795,Nile
November 2020,0.0040197745,Nile
December 2020,0.0013885349,Nile
January 2021,0.0023642033,Nile
February 2021,0.009387262,Nile
March 2021,0.0007887855,Nile
April 2021,0.00012270361,Nile
May 2021,0.00013374537,Nile
June 2021,9.37283e-06,Nile
July 2021,2.8721988e-05,Nile
August 2021,5.6363642e-05,Nile
September 2021,0.00020284951,Nile
October 2021,0.0005676821,Nile
November 2021,0.0023807734,Nile
December 2021,0.006695226,Nile
January 2022,0.0045670196,Nile
February 2022,0.003666006,Nile
March 2022,0.0023669675,Nile
April 2022,1.2136996e-05,Nile
May 2022,9.229779e-05,Nile
June 2022,3.7014484e-05,Nile
July 2022,3.977865e-05,Nile
August 2022,5.083531e-05,Nile
September 2022,8.124113e-05,Nile
October 2022,0.0015543848,Nile
November 2022,0.0008191839,Nile
December 2022,0.0015018657,Nile
January 2023,0.0021265224,Nile
February 2023,0.0022895783,Nile
March 2023,0.0012531206,Nile
April 2023,0.00053173304,Nile
May 2023,0.00024430454,Nile
June 2023,0.0002913028,Nile
July 2023,1.2136996e-05,Nile
August 2023,7.8476965e-05,Nile
September 2023,1.1773069,Nile
October 2023,1.1773069,Nile
January 1950,0.41388655,Java
February 1950,0.5223197,Java
March 1950,0.32653093,Java
April 1950,0.34048313,Java
May 1950,0.24534431,Java
June 1950,0.19391377,Java
July 1950,0.05039858,Java
August 1950,0.08602242,Java
September 1950,0.09173262,Java
October 1950,0.28524387,Java
November 1950,0.36575612,Java
December 1950,0.42073548,Java
January 1951,0.49785918,Java
February 1951,0.5013168,Java
March 1951,0.43507457,Java
April 1951,0.19171372,Java
May 1951,0.18054205,Java
June 1951,0.23265252,Java
July 1951,0.05234158,Java
August 1951,0.053295165,Java
September 1951,0.070776775,Java
October 1951,0.0904142,Java
November 1951,0.23218818,Java
December 1951,0.4106279,Java
January 1952,0.49147183,Java
February 1952,0.58567363,Java
March 1952,0.45882198,Java
April 1952,0.32694274,Java
May 1952,0.27672556,Java
June 1952,0.08941923,Java
July 1952,0.052070744,Java
August 1952,0.10426413,Java
September 1952,0.10873609,Java
October 1952,0.25298923,Java
November 1952,0.48830992,Java
December 1952,0.3952441,Java
January 1953,0.3982153,Java
February 1953,0.3037675,Java
March 1953,0.24510384,Java
April 1953,0.36608225,Java
May 1953,0.24953714,Java
June 1953,0.06927873,Java
July 1953,0.069640815,Java
August 1953,0.042397104,Java
September 1953,0.0337765,Java
October 1953,0.07427585,Java
November 1953,0.24364725,Java
December 1953,0.38319904,Java
January 1954,0.4330459,Java
February 1954,0.50946754,Java
March 1954,0.19928956,Java
April 1954,0.46217728,Java
May 1954,0.30257902,Java
June 1954,0.21836595,Java
July 1954,0.16031864,Java
August 1954,0.13018945,Java
September 1954,0.11727099,Java
October 1954,0.22232936,Java
November 1954,0.5730177,Java
December 1954,0.35926098,Java
January 1955,0.35061002,Java
February 1955,0.48526415,Java
March 1955,0.36199445,Java
April 1955,0.28163698,Java
May 1955,0.30473483,Java
June 1955,0.22902349,Java
July 1955,0.32931694,Java
August 1955,0.12232061,Java
September 1955,0.13002637,Java
October 1955,0.19962674,Java
November 1955,0.48549628,Java
December 1955,0.41132444,Java
January 1956,0.35521182,Java
February 1956,0.3688351,Java
March 1956,0.26830396,Java
April 1956,0.2121499,Java
May 1956,0.2898209,Java
June 1956,0.33592263,Java
July 1956,0.18764248,Java
August 1956,0.22408721,Java
September 1956,0.08973432,Java
October 1956,0.23112962,Java
November 1956,0.22507665,Java
December 1956,0.16590723,Java
January 1957,0.4198842,Java
February 1957,0.45900434,Java
March 1957,0.45119083,Java
April 1957,0.19860965,Java
May 1957,0.11604107,Java
June 1957,0.02592706,Java
July 1957,0.26547652,Java
August 1957,0.11240377,Java
September 1957,0.05285845,Java
October 1957,0.096674435,Java
November 1957,0.249316,Java
December 1957,0.43333328,Java
January 1958,0.38535488,Java
February 1958,0.62471086,Java
March 1958,0.46783227,Java
April 1958,0.25148845,Java
May 1958,0.18708146,Java
June 1958,0.11659662,Java
July 1958,0.15207945,Java
August 1958,0.19432008,Java
September 1958,0.111693464,Java
October 1958,0.23097482,Java
November 1958,0.27251065,Java
December 1958,0.5626863,Java
January 1959,0.4685619,Java
February 1959,0.5123751,Java
March 1959,0.42337775,Java
April 1959,0.21930566,Java
May 1959,0.32317,Java
June 1959,0.21751744,Java
July 1959,0.11399854,Java
August 1959,0.046457276,Java
September 1959,0.09699506,Java
October 1959,0.13603783,Java
November 1959,0.2807111,Java
December 1959,0.54660875,Java
January 1960,0.54015505,Java
February 1960,0.49898136,Java
March 1960,0.3400077,Java
April 1960,0.29569137,Java
May 1960,0.27756855,Java
June 1960,0.08306502,Java
July 1960,0.11237339,Java
August 1960,0.07663899,Java
September 1960,0.12916125,Java
October 1960,0.09530908,Java
November 1960,0.3859491,Java
December 1960,0.36096078,Java
January 1961,0.4589961,Java
February 1961,0.48640284,Java
March 1961,0.29522982,Java
April 1961,0.27511418,Java
May 1961,0.19953002,Java
June 1961,0.05071643,Java
July 1961,0.03326799,Java
August 1961,0.013895839,Java
September 1961,0.035161234,Java
October 1961,0.067960344,Java
November 1961,0.27351665,Java
December 1961,0.37927157,Java
January 1962,0.53020775,Java
February 1962,0.43842167,Java
March 1962,0.42698467,Java
April 1962,0.4124521,Java
May 1962,0.1404711,Java
June 1962,0.15989853,Java
July 1962,0.111856505,Java
August 1962,0.112495,Java
September 1962,0.04719247,Java
October 1962,0.27730045,Java
November 1962,0.31658918,Java
December 1962,0.4430042,Java
January 1963,0.50589937,Java
February 1963,0.45862848,Java
March 1963,0.55848795,Java
April 1963,0.17778924,Java
May 1963,0.12498227,Java
June 1963,0.040821664,Java
July 1963,0.02267947,Java
August 1963,0.023096852,Java
September 1963,0.03655976,Java
October 1963,0.06453589,Java
November 1963,0.16514164,Java
December 1963,0.3313788,Java
January 1964,0.36764383,Java
February 1964,0.2877286,Java
March 1964,0.48198062,Java
April 1964,0.27793616,Java
May 1964,0.16685528,Java
June 1964,0.0773272,Java
July 1964,0.085046746,Java
August 1964,0.07391102,Java
September 1964,0.14753288,Java
October 1964,0.3464503,Java
November 1964,0.168356,Java
December 1964,0.24870244,Java
January 1965,0.55576825,Java
February 1965,0.41113096,Java
March 1965,0.38819063,Java
April 1965,0.16561703,Java
May 1965,0.13973038,Java
June 1965,0.053154178,Java
July 1965,0.039865367,Java
August 1965,0.016272768,Java
September 1965,0.0155099705,Java
October 1965,0.035589643,Java
November 1965,0.1743979,Java
December 1965,0.4937852,Java
January 1966,0.4498918,Java
February 1966,0.48011774,Java
March 1966,0.41454715,Java
April 1966,0.18968502,Java
May 1966,0.08707545,Java
June 1966,0.11627876,Java
July 1966,0.030874439,Java
August 1966,0.037336417,Java
September 1966,0.03356924,Java
October 1966,0.20636234,Java
November 1966,0.3319537,Java
December 1966,0.585353,Java
January 1967,0.6021796,Java
February 1967,0.5877521,Java
March 1967,0.32927546,Java
April 1967,0.22747573,Java
May 1967,0.067659095,Java
June 1967,0.015263967,Java
July 1967,0.021444045,Java
August 1967,0.04234183,Java
September 1967,0.04568337,Java
October 1967,0.05437856,Java
November 1967,0.20746514,Java
December 1967,0.6225965,Java
January 1968,0.42567456,Java
February 1968,0.42230263,Java
March 1968,0.44826666,Java
April 1968,0.33918405,Java
May 1968,0.3050002,Java
June 1968,0.21555783,Java
July 1968,0.302076,Java
August 1968,0.19945261,Java
September 1968,0.07366504,Java
October 1968,0.1430609,Java
November 1968,0.29586276,Java
December 1968,0.4825223,Java
January 1969,0.3444382,Java
February 1969,0.3977703,Java
March 1969,0.38612872,Java
April 1969,0.2679778,Java
May 1969,0.10313367,Java
June 1969,0.07764227,Java
July 1969,0.03588537,Java
August 1969,0.036189392,Java
September 1969,0.057078913,Java
October 1969,0.16938698,Java
November 1969,0.16027996,Java
December 1969,0.3280621,Java
January 1970,0.44274163,Java
February 1970,0.3762976,Java
March 1970,0.45967597,Java
April 1970,0.45306477,Java
May 1970,0.22339898,Java
June 1970,0.12498503,Java
July 1970,0.08290475,Java
August 1970,0.026242144,Java
September 1970,0.12763283,Java
October 1970,0.17325366,Java
November 1970,0.30397755,Java
December 1970,0.46889082,Java
January 1971,0.5206613,Java
February 1971,0.47052705,Java
March 1971,0.37153542,Java
April 1971,0.13921908,Java
May 1971,0.17240238,Java
June 1971,0.1947374,Java
July 1971,0.046424083,Java
August 1971,0.070666224,Java
September 1971,0.115140036,Java
October 1971,0.41132167,Java
November 1971,0.46384394,Java
December 1971,0.39629436,Java
January 1972,0.4927626,Java
February 1972,0.30657008,Java
March 1972,0.29345265,Java
April 1972,0.17493963,Java
May 1972,0.17426251,Java
June 1972,0.008694194,Java
July 1972,0.021571174,Java
August 1972,0.03864097,Java
September 1972,0.016082078,Java
October 1972,0.039204814,Java
November 1972,0.2433681,Java
December 1972,0.4166173,Java
January 1973,0.63531035,Java
February 1973,0.48232332,Java
March 1973,0.5899936,Java
April 1973,0.35174313,Java
May 1973,0.39739993,Java
June 1973,0.21229365,Java
July 1973,0.123075165,Java
August 1973,0.15386495,Java
September 1973,0.28943118,Java
October 1973,0.1975787,Java
November 1973,0.35511237,Java
December 1973,0.41803792,Java
January 1974,0.34428617,Java
February 1974,0.4745955,Java
March 1974,0.29616126,Java
April 1974,0.2784226,Java
May 1974,0.16201288,Java
June 1974,0.099880554,Java
July 1974,0.11381614,Java
August 1974,0.18412957,Java
September 1974,0.22739834,Java
October 1974,0.4594466,Java
November 1974,0.4373935,Java
December 1974,0.39756024,Java
January 1975,0.47734004,Java
February 1975,0.5307329,Java
March 1975,0.5026158,Java
April 1975,0.38633054,Java
May 1975,0.258752,Java
June 1975,0.07293812,Java
July 1975,0.11958163,Java
August 1975,0.09781874,Java
September 1975,0.33053303,Java
October 1975,0.53354657,Java
November 1975,0.41428733,Java
December 1975,0.4333278,Java
January 1976,0.39592123,Java
February 1976,0.33071822,Java
March 1976,0.4404531,Java
April 1976,0.17505294,Java
May 1976,0.058914118,Java
June 1976,0.038312078,Java
July 1976,0.030573182,Java
August 1976,0.079292305,Java
September 1976,0.03713189,Java
October 1976,0.27417725,Java
November 1976,0.40569437,Java
December 1976,0.30377305,Java
January 1977,0.47284317,Java
February 1977,0.48929107,Java
March 1977,0.4953302,Java
April 1977,0.22899866,Java
May 1977,0.18102571,Java
June 1977,0.18066642,Java
July 1977,0.026712008,Java
August 1977,0.032864444,Java
September 1977,0.061327025,Java
October 1977,0.08664428,Java
November 1977,0.22952378,Java
December 1977,0.52013063,Java
January 1978,0.47446007,Java
February 1978,0.4620198,Java
March 1978,0.5037408,Java
April 1978,0.23642248,Java
May 1978,0.3461629,Java
June 1978,0.375029,Java
July 1978,0.2796,Java
August 1978,0.22858682,Java
September 1978,0.21602768,Java
October 1978,0.22556311,Java
November 1978,0.3484016,Java
December 1978,0.5222589,Java
January 1979,0.50521946,Java
February 1979,0.47666287,Java
March 1979,0.4644161,Java
April 1979,0.42867061,Java
May 1979,0.43104205,Java
June 1979,0.12679815,Java
July 1979,0.06323408,Java
August 1979,0.11963967,Java
September 1979,0.18236071,Java
October 1979,0.15313803,Java
November 1979,0.35298142,Java
December 1979,0.40972692,Java
January 1980,0.49152708,Java
February 1980,0.45333284,Java
March 1980,0.30626053,Java
April 1980,0.41683012,Java
May 1980,0.120709285,Java
June 1980,0.07494473,Java
July 1980,0.12871075,Java
August 1980,0.076492526,Java
September 1980,0.069624245,Java
October 1980,0.2618254,Java
November 1980,0.39184174,Java
December 1980,0.45841014,Java
January 1981,0.49187535,Java
February 1981,0.4913309,Java
March 1981,0.39812958,Java
April 1981,0.37010095,Java
May 1981,0.22474225,Java
June 1981,0.16822338,Java
July 1981,0.19424823,Java
August 1981,0.06537059,Java
September 1981,0.17949176,Java
October 1981,0.19623268,Java
November 1981,0.5462909,Java
December 1981,0.5479299,Java
January 1982,0.5539054,Java
February 1982,0.548491,Java
March 1982,0.46738172,Java
April 1982,0.36130902,Java
May 1982,0.067432456,Java
June 1982,0.06585704,Java
July 1982,0.03472177,Java
August 1982,0.023257114,Java
September 1982,0.036382854,Java
October 1982,0.054292902,Java
November 1982,0.14115104,Java
December 1982,0.45977548,Java
January 1983,0.59494376,Java
February 1983,0.56882495,Java
March 1983,0.47606313,Java
April 1983,0.46683174,Java
May 1983,0.4305667,Java
June 1983,0.04476025,Java
July 1983,0.043118477,Java
August 1983,0.022419691,Java
September 1983,0.034901418,Java
October 1983,0.36441565,Java
November 1983,0.56473434,Java
December 1983,0.46191752,Java
January 1984,0.5498785,Java
February 1984,0.66820073,Java
March 1984,0.52916026,Java
April 1984,0.40794694,Java
May 1984,0.25033867,Java
June 1984,0.08776643,Java
July 1984,0.107843354,Java
August 1984,0.13939321,Java
September 1984,0.3757531,Java
October 1984,0.24607122,Java
November 1984,0.37034693,Java
December 1984,0.4693192,Java
January 1985,0.43818948,Java
February 1985,0.48189217,Java
March 1985,0.38668984,Java
April 1985,0.30791613,Java
May 1985,0.15659845,Java
June 1985,0.19370922,Java
July 1985,0.1409244,Java
August 1985,0.09632068,Java
September 1985,0.12504858,Java
October 1985,0.27211258,Java
November 1985,0.39953643,Java
December 1985,0.38588002,Java
January 1986,0.53922915,Java
February 1986,0.5508873,Java
March 1986,0.6237795,Java
April 1986,0.32945514,Java
May 1986,0.111226365,Java
June 1986,0.30558062,Java
July 1986,0.115073696,Java
August 1986,0.08019614,Java
September 1986,0.17865433,Java
October 1986,0.24072307,Java
November 1986,0.50656545,Java
December 1986,0.39623633,Java
January 1987,0.60513973,Java
February 1987,0.48438522,Java
March 1987,0.385634,Java
April 1987,0.24875495,Java
May 1987,0.15384838,Java
June 1987,0.12773785,Java
July 1987,0.03951159,Java
August 1987,0.026319526,Java
September 1987,0.050398566,Java
October 1987,0.063891925,Java
November 1987,0.35107437,Java
December 1987,0.66724443,Java
January 1988,0.6656884,Java
February 1988,0.39518332,Java
March 1988,0.52551746,Java
April 1988,0.18992272,Java
May 1988,0.27657905,Java
June 1988,0.10959565,Java
July 1988,0.047714837,Java
August 1988,0.100646175,Java
September 1988,0.09009915,Java
October 1988,0.3300604,Java
November 1988,0.58325523,Java
December 1988,0.35557392,Java
January 1989,0.5356941,Java
February 1989,0.6362556,Java
March 1989,0.40443957,Java
April 1989,0.32799307,Java
May 1989,0.2493796,Java
June 1989,0.26451465,Java
July 1989,0.17001437,Java
August 1989,0.08016295,Java
September 1989,0.07610002,Java
October 1989,0.2474725,Java
November 1989,0.35962027,Java
December 1989,0.41679415,Java
January 1990,0.64700717,Java
February 1990,0.45325822,Java
March 1990,0.38874894,Java
April 1990,0.24466993,Java
May 1990,0.21981975,Java
June 1990,0.119493164,Java
July 1990,0.10494953,Java
August 1990,0.11227112,Java
September 1990,0.08992504,Java
October 1990,0.11921402,Java
November 1990,0.18799904,Java
December 1990,0.6010133,Java
January 1991,0.6282348,Java
February 1991,0.4646123,Java
March 1991,0.35502118,Java
April 1991,0.46079537,Java
May 1991,0.09472867,Java
June 1991,0.027925357,Java
July 1991,0.034630567,Java
August 1991,0.01378528,Java
September 1991,0.03350287,Java
October 1991,0.057709068,Java
November 1991,0.51132214,Java
December 1991,0.5763123,Java
January 1992,0.56203127,Java
February 1992,0.5310867,Java
March 1992,0.49110147,Java
April 1992,0.38130856,Java
May 1992,0.15610924,Java
June 1992,0.105278455,Java
July 1992,0.07025716,Java
August 1992,0.21999937,Java
September 1992,0.23175701,Java
October 1992,0.37857506,Java
November 1992,0.46619603,Java
December 1992,0.5021819,Java
January 1993,0.55814797,Java
February 1993,0.36893183,Java
March 1993,0.38919118,Java
April 1993,0.42829475,Java
May 1993,0.17280594,Java
June 1993,0.15906936,Java
July 1993,0.04599017,Java
August 1993,0.078352615,Java
September 1993,0.076605834,Java
October 1993,0.13915275,Java
November 1993,0.36937404,Java
December 1993,0.51296663,Java
January 1994,0.6125304,Java
February 1994,0.5634132,Java
March 1994,0.68592,Java
April 1994,0.32635683,Java
May 1994,0.07307355,Java
June 1994,0.032485776,Java
July 1994,0.015863746,Java
August 1994,0.022494286,Java
September 1994,0.027433388,Java
October 1994,0.089714974,Java
November 1994,0.32690957,Java
December 1994,0.4751151,Java
January 1995,0.6523857,Java
February 1995,0.60748905,Java
March 1995,0.5869367,Java
April 1995,0.30922616,Java
May 1995,0.17031565,Java
June 1995,0.26613158,Java
July 1995,0.14981028,Java
August 1995,0.034202136,Java
September 1995,0.13326567,Java
October 1995,0.27556196,Java
November 1995,0.6943361,Java
December 1995,0.46356475,Java
January 1996,0.52650976,Java
February 1996,0.48195294,Java
March 1996,0.3541837,Java
April 1996,0.25918037,Java
May 1996,0.11171001,Java
June 1996,0.10336307,Java
July 1996,0.07832496,Java
August 1996,0.15786985,Java
September 1996,0.09747875,Java
October 1996,0.38646048,Java
November 1996,0.42886412,Java
December 1996,0.50435984,Java
January 1997,0.48968083,Java
February 1997,0.5355615,Java
March 1997,0.18548113,Java
April 1997,0.29036537,Java
May 1997,0.14248322,Java
June 1997,0.04065585,Java
July 1997,0.038043976,Java
August 1997,0.018630378,Java
September 1997,0.011985987,Java
October 1997,0.051689304,Java
November 1997,0.17612258,Java
December 1997,0.4354339,Java
January 1998,0.36600763,Java
February 1998,0.5375377,Java
March 1998,0.5888687,Java
April 1998,0.43051136,Java
May 1998,0.19122174,Java
June 1998,0.31566328,Java
July 1998,0.34078437,Java
August 1998,0.09654178,Java
September 1998,0.27361065,Java
October 1998,0.44393563,Java
November 1998,0.5157222,Java
December 1998,0.54827535,Java
January 1999,0.6612854,Java
February 1999,0.49719858,Java
March 1999,0.48114592,Java
April 1999,0.36647472,Java
May 1999,0.180578,Java
June 1999,0.10593626,Java
July 1999,0.06893878,Java
August 1999,0.07374518,Java
September 1999,0.051114425,Java
October 1999,0.32886916,Java
November 1999,0.43804023,Java
December 1999,0.52343076,Java
January 2000,0.56152827,Java
February 2000,0.51393676,Java
March 2000,0.5059242,Java
April 2000,0.42134908,Java
May 2000,0.206296,Java
June 2000,0.13893716,Java
July 2000,0.05244939,Java
August 2000,0.065912314,Java
September 2000,0.07886669,Java
October 2000,0.37688076,Java
November 2000,0.5578661,Java
December 2000,0.26603207,Java
January 2001,0.5566251,Java
February 2001,0.4763754,Java
March 2001,0.5377809,Java
April 2001,0.29288602,Java
May 2001,0.11342087,Java
June 2001,0.15952262,Java
July 2001,0.08013253,Java
August 2001,0.036659256,Java
September 2001,0.1016992,Java
October 2001,0.36761343,Java
November 2001,0.45047498,Java
December 2001,0.35457066,Java
January 2002,0.55556935,Java
February 2002,0.4850928,Java
March 2002,0.40768716,Java
April 2002,0.26993743,Java
May 2002,0.1369057,Java
June 2002,0.04716205,Java
July 2002,0.05947245,Java
August 2002,0.02519188,Java
September 2002,0.030537225,Java
October 2002,0.03015583,Java
November 2002,0.25282618,Java
December 2002,0.47260273,Java
January 2003,0.44250947,Java
February 2003,0.6070606,Java
March 2003,0.34316957,Java
April 2003,0.18821463,Java
May 2003,0.14697179,Java
June 2003,0.048881195,Java
July 2003,0.017762512,Java
August 2003,0.02801381,Java
September 2003,0.09387185,Java
October 2003,0.2640697,Java
November 2003,0.41068873,Java
December 2003,0.47853124,Java
January 2004,0.43896338,Java
February 2004,0.48036373,Java
March 2004,0.5236629,Java
April 2004,0.17731385,Java
May 2004,0.2433626,Java
June 2004,0.05546481,Java
July 2004,0.08236299,Java
August 2004,0.019442983,Java
September 2004,0.073311254,Java
October 2004,0.063162245,Java
November 2004,0.4212523,Java
December 2004,0.5555113,Java
January 2005,0.40876502,Java
February 2005,0.45030358,Java
March 2005,0.4207217,Java
April 2005,0.2811008,Java
May 2005,0.09812826,Java
June 2005,0.19994184,Java
July 2005,0.10428621,Java
August 2005,0.07972347,Java
September 2005,0.09669936,Java
October 2005,0.24989921,Java
November 2005,0.28637707,Java
December 2005,0.5827246,Java
January 2006,0.5774981,Java
February 2006,0.5376427,Java
March 2006,0.45833275,Java
April 2006,0.37097433,Java
May 2006,0.2629586,Java
June 2006,0.05590426,Java
July 2006,0.03126967,Java
August 2006,0.016256213,Java
September 2006,0.009846762,Java
October 2006,0.036261268,Java
November 2006,0.16580221,Java
December 2006,0.49925497,Java
January 2007,0.24574232,Java
February 2007,0.5236574,Java
March 2007,0.48132554,Java
April 2007,0.4159871,Java
May 2007,0.19124106,Java
June 2007,0.1422621,Java
July 2007,0.045780115,Java
August 2007,0.044865265,Java
September 2007,0.03308832,Java
October 2007,0.13547952,Java
November 2007,0.26999548,Java
December 2007,0.6158609,Java
January 2008,0.3873034,Java
February 2008,0.53450286,Java
March 2008,0.5321785,Java
April 2008,0.304113,Java
May 2008,0.08792949,Java
June 2008,0.06911568,Java
July 2008,0.014708415,Java
August 2008,0.08179365,Java
September 2008,0.05165618,Java
October 2008,0.26350862,Java
November 2008,0.49126455,Java
December 2008,0.44468188,Java
January 2009,0.455696,Java
February 2009,0.6090672,Java
March 2009,0.35155246,Java
April 2009,0.26929066,Java
May 2009,0.25921628,Java
June 2009,0.0969011,Java
July 2009,0.049019404,Java
August 2009,0.023146592,Java
September 2009,0.051158644,Java
October 2009,0.16713163,Java
November 2009,0.38867992,Java
December 2009,0.33766392,Java
January 2010,0.56381124,Java
February 2010,0.59293437,Java
March 2010,0.56467634,Java
April 2010,0.41974324,Java
May 2010,0.4296131,Java
June 2010,0.26567,Java
July 2010,0.23609357,Java
August 2010,0.19634876,Java
September 2010,0.42742684,Java
October 2010,0.40102065,Java
November 2010,0.4753804,Java
December 2010,0.5780038,Java
January 2011,0.46002147,Java
February 2011,0.4167831,Java
March 2011,0.43981466,Java
April 2011,0.41353557,Java
May 2011,0.2854484,Java
June 2011,0.086821176,Java
July 2011,0.057557054,Java
August 2011,0.017942183,Java
September 2011,0.043895125,Java
October 2011,0.18346624,Java
November 2011,0.5295334,Java
December 2011,0.44180188,Java
January 2012,0.55957144,Java
February 2012,0.46982774,Java
March 2012,0.40956107,Java
April 2012,0.34386885,Java
May 2012,0.1713438,Java
June 2012,0.089330785,Java
July 2012,0.036615044,Java
August 2012,0.019835442,Java
September 2012,0.02831506,Java
October 2012,0.12412268,Java
November 2012,0.36414477,Java
December 2012,0.62416637,Java
January 2013,0.60714626,Java
February 2013,0.5051393,Java
March 2013,0.423176,Java
April 2013,0.44861215,Java
May 2013,0.33244568,Java
June 2013,0.32393283,Java
July 2013,0.22281028,Java
August 2013,0.043369994,Java
September 2013,0.04623337,Java
October 2013,0.13320485,Java
November 2013,0.356638,Java
December 2013,0.6475517,Java
January 2014,0.5497347,Java
February 2014,0.48301986,Java
March 2014,0.36375502,Java
April 2014,0.34944913,Java
May 2014,0.16278958,Java
June 2014,0.1789473,Java
July 2014,0.13780671,Java
August 2014,0.046686657,Java
September 2014,0.019738711,Java
October 2014,0.068026684,Java
November 2014,0.38120353,Java
December 2014,0.62321556,Java
January 2015,0.42613617,Java
February 2015,0.534829,Java
March 2015,0.4840646,Java
April 2015,0.5007861,Java
May 2015,0.1273675,Java
June 2015,0.055575356,Java
July 2015,0.025965743,Java
August 2015,0.019310318,Java
September 2015,0.021637492,Java
October 2015,0.033096604,Java
November 2015,0.2707279,Java
December 2015,0.5345001,Java
January 2016,0.39372396,Java
February 2016,0.7526238,Java
March 2016,0.44713345,Java
April 2016,0.40010026,Java
May 2016,0.26192218,Java
June 2016,0.23395154,Java
July 2016,0.17776984,Java
August 2016,0.12729287,Java
September 2016,0.34140623,Java
October 2016,0.58677644,Java
November 2016,0.5383143,Java
December 2016,0.43237424,Java
January 2017,0.5420013,Java
February 2017,0.5708978,Java
March 2017,0.43655324,Java
April 2017,0.392986,Java
May 2017,0.18134636,Java
June 2017,0.154064,Java
July 2017,0.086296014,Java
August 2017,0.027820356,Java
September 2017,0.1213284,Java
October 2017,0.24388775,Java
November 2017,0.5892004,Java
December 2017,0.37173998,Java
January 2018,0.52290833,Java
February 2018,0.5371977,Java
March 2018,0.41886157,Java
April 2018,0.25358072,Java
May 2018,0.09703652,Java
June 2018,0.08203962,Java
July 2018,0.015673012,Java
August 2018,0.023301348,Java
September 2018,0.06318712,Java
October 2018,0.0689913,Java
November 2018,0.40283373,Java
December 2018,0.4168799,Java
January 2019,0.4897195,Java
February 2019,0.47221303,Java
March 2019,0.559798,Java
April 2019,0.40296364,Java
May 2019,0.08825011,Java
June 2019,0.024246603,Java
July 2019,0.022690542,Java
August 2019,0.018705003,Java
September 2019,0.017980874,Java
October 2019,0.045793906,Java
November 2019,0.15785877,Java
December 2019,0.45679048,Java
January 2020,0.51375705,Java
