time,t2m,hotspot
August 1988,300.65515,Nile
September 1988,299.0859,Nile
October 1988,294.45728,Nile
November 1988,289.13156,Nile
December 1988,286.93442,Nile
January 1989,284.06384,Nile
February 1989,285.55875,Nile
March 1989,288.77176,Nile
April 1989,294.67038,Nile
May 1989,296.42255,Nile
June 1989,298.60614,Nile
July 1989,299.81238,Nile
August 1989,300.0476,Nile
September 1989,298.44907,Nile
October 1989,294.9,Nile
November 1989,291.01962,Nile
December 1989,287.36557,Nile
January 1990,285.80167,Nile
February 1990,286.1484,Nile
March 1990,288.43356,Nile
April 1990,293.0617,Nile
May 1990,295.4094,Nile
June 1990,298.4651,Nile
July 1990,300.08182,Nile
August 1990,299.49377,Nile
September 1990,297.8764,Nile
October 1990,295.88144,Nile
November 1990,292.96964,Nile
December 1990,288.7333,Nile
January 1991,286.0472,Nile
February 1991,286.76978,Nile
March 1991,290.12653,Nile
April 1991,293.79578,Nile
May 1991,295.96347,Nile
June 1991,298.8303,Nile
July 1991,299.41678,Nile
August 1991,299.8114,Nile
September 1991,297.55832,Nile
October 1991,296.13147,Nile
November 1991,291.23193,Nile
December 1991,285.33743,Nile
January 1992,284.70712,Nile
February 1992,284.184,Nile
March 1992,287.64896,Nile
April 1992,291.41187,Nile
May 1992,294.99496,Nile
June 1992,298.928,Nile
July 1992,299.2676,Nile
August 1992,299.6647,Nile
September 1992,297.5044,Nile
October 1992,295.83716,Nile
November 1992,291.51147,Nile
December 1992,285.96133,Nile
January 1993,284.6413,Nile
February 1993,284.68057,Nile
March 1993,287.56778,Nile
April 1993,292.92487,Nile
May 1993,295.26453,Nile
June 1993,298.95798,Nile
July 1993,299.9223,Nile
August 1993,300.26758,Nile
September 1993,298.57596,Nile
October 1993,297.38193,Nile
November 1993,291.95575,Nile
December 1993,288.86356,Nile
January 1994,287.4008,Nile
February 1994,286.98572,Nile
March 1994,288.43488,Nile
April 1994,294.38803,Nile
May 1994,296.37766,Nile
June 1994,298.52524,Nile
July 1994,300.24045,Nile
August 1994,300.3819,Nile
September 1994,299.65866,Nile
October 1994,297.95126,Nile
November 1994,290.46304,Nile
December 1994,286.07755,Nile
January 1995,285.5618,Nile
February 1995,287.08304,Nile
March 1995,289.52994,Nile
April 1995,291.3373,Nile
May 1995,295.0091,Nile
June 1995,300.53595,Nile
July 1995,300.78757,Nile
August 1995,300.43112,Nile
September 1995,299.18088,Nile
October 1995,295.3258,Nile
November 1995,290.05573,Nile
December 1995,286.92844,Nile
January 1996,285.69485,Nile
February 1996,287.57498,Nile
March 1996,289.0769,Nile
April 1996,291.51642,Nile
May 1996,297.01523,Nile
June 1996,298.4432,Nile
July 1996,300.14612,Nile
August 1996,300.29355,Nile
September 1996,299.67868,Nile
October 1996,295.16788,Nile
November 1996,292.26675,Nile
December 1996,288.09763,Nile
January 1997,287.1654,Nile
February 1997,285.95584,Nile
March 1997,287.7822,Nile
April 1997,291.27002,Nile
May 1997,296.30347,Nile
June 1997,299.49255,Nile
July 1997,301.0651,Nile
August 1997,299.92932,Nile
September 1997,298.0228,Nile
October 1997,295.67685,Nile
November 1997,291.90613,Nile
December 1997,287.59177,Nile
January 1998,286.605,Nile
February 1998,287.32913,Nile
March 1998,288.01334,Nile
April 1998,294.2914,Nile
May 1998,296.8694,Nile
June 1998,299.3081,Nile
July 1998,301.1401,Nile
August 1998,301.86752,Nile
September 1998,300.0817,Nile
October 1998,296.64694,Nile
November 1998,292.48196,Nile
December 1998,288.4086,Nile
January 1999,286.7091,Nile
February 1999,287.0,Nile
March 1999,289.92255,Nile
April 1999,292.9003,Nile
May 1999,297.03345,Nile
June 1999,299.72147,Nile
July 1999,301.1613,Nile
August 1999,301.679,Nile
September 1999,299.8064,Nile
October 1999,296.62314,Nile
November 1999,292.5226,Nile
December 1999,288.47598,Nile
January 2000,285.1477,Nile
February 2000,286.08798,Nile
March 2000,287.77274,Nile
April 2000,293.80276,Nile
May 2000,296.1089,Nile
June 2000,298.9021,Nile
July 2000,300.92947,Nile
August 2000,300.28223,Nile
September 2000,298.64444,Nile
October 2000,295.08963,Nile
November 2000,291.97815,Nile
December 2000,287.86035,Nile
January 2001,286.6761,Nile
February 2001,287.23776,Nile
March 2001,291.61188,Nile
April 2001,293.49353,Nile
May 2001,296.80542,Nile
June 2001,298.5034,Nile
July 2001,300.56985,Nile
August 2001,301.2209,Nile
September 2001,299.62036,Nile
October 2001,295.91806,Nile
November 2001,291.71045,Nile
December 2001,287.19775,Nile
January 2002,284.8496,Nile
February 2002,287.90662,Nile
March 2002,290.1415,Nile
April 2002,292.37952,Nile
May 2002,295.95786,Nile
June 2002,298.83517,Nile
July 2002,301.8917,Nile
August 2002,300.9638,Nile
September 2002,300.05856,Nile
October 2002,296.21683,Nile
November 2002,292.30045,Nile
December 2002,287.9475,Nile
January 2003,287.70798,Nile
February 2003,286.05344,Nile
March 2003,287.41968,Nile
April 2003,292.85156,Nile
May 2003,297.64252,Nile
June 2003,299.49753,Nile
July 2003,300.4456,Nile
August 2003,300.55643,Nile
September 2003,298.73837,Nile
October 2003,296.22833,Nile
November 2003,292.2194,Nile
December 2003,287.5941,Nile
January 2004,285.88303,Nile
February 2004,287.18503,Nile
March 2004,289.96704,Nile
April 2004,292.48218,Nile
May 2004,296.13205,Nile
June 2004,298.31033,Nile
July 2004,300.56555,Nile
August 2004,300.24292,Nile
September 2004,298.53543,Nile
October 2004,296.37997,Nile
November 2004,292.67514,Nile
December 2004,287.70978,Nile
January 2005,286.7672,Nile
February 2005,286.8827,Nile
March 2005,289.6805,Nile
April 2005,292.8044,Nile
May 2005,295.74838,Nile
June 2005,298.6583,Nile
July 2005,300.60245,Nile
August 2005,300.75186,Nile
September 2005,299.19217,Nile
October 2005,295.31622,Nile
November 2005,290.7697,Nile
December 2005,287.99487,Nile
January 2006,285.8839,Nile
February 2006,287.31284,Nile
March 2006,289.87305,Nile
April 2006,293.21713,Nile
May 2006,295.36475,Nile
June 2006,299.0655,Nile
July 2006,300.1793,Nile
August 2006,300.93036,Nile
September 2006,299.31216,Nile
October 2006,296.03494,Nile
November 2006,290.52176,Nile
December 2006,287.28525,Nile
January 2007,286.043,Nile
February 2007,287.15332,Nile
March 2007,289.5575,Nile
April 2007,292.0422,Nile
May 2007,296.9199,Nile
June 2007,299.48642,Nile
July 2007,300.8292,Nile
August 2007,300.68265,Nile
September 2007,298.67148,Nile
October 2007,296.59665,Nile
November 2007,292.30994,Nile
December 2007,287.80392,Nile
January 2008,285.13132,Nile
February 2008,285.88553,Nile
March 2008,291.89117,Nile
April 2008,293.72165,Nile
May 2008,296.24564,Nile
June 2008,300.12686,Nile
July 2008,300.8221,Nile
August 2008,301.28564,Nile
September 2008,299.9575,Nile
October 2008,295.44943,Nile
November 2008,292.58163,Nile
December 2008,288.863,Nile
January 2009,287.40652,Nile
February 2009,287.5917,Nile
March 2009,288.8519,Nile
April 2009,292.9271,Nile
May 2009,295.72208,Nile
June 2009,300.26382,Nile
July 2009,301.47177,Nile
August 2009,300.54608,Nile
September 2009,299.45187,Nile
October 2009,297.3008,Nile
November 2009,291.69275,Nile
December 2009,289.03293,Nile
January 2010,288.25327,Nile
February 2010,289.77475,Nile
March 2010,291.56143,Nile
April 2010,293.70474,Nile
May 2010,296.76047,Nile
June 2010,300.01932,Nile
July 2010,300.7853,Nile
August 2010,302.08606,Nile
September 2010,300.07193,Nile
October 2010,297.86865,Nile
November 2010,293.55136,Nile
December 2010,289.22412,Nile
January 2011,287.02255,Nile
February 2011,288.11514,Nile
March 2011,288.89835,Nile
April 2011,292.53595,Nile
May 2011,295.90652,Nile
June 2011,298.75916,Nile
July 2011,300.85007,Nile
August 2011,300.6347,Nile
September 2011,299.41104,Nile
October 2011,295.84854,Nile
November 2011,289.91873,Nile
December 2011,287.31732,Nile
January 2012,285.46643,Nile
February 2012,286.01047,Nile
March 2012,288.0316,Nile
April 2012,293.81686,Nile
May 2012,297.33163,Nile
June 2012,300.01,Nile
July 2012,301.88657,Nile
August 2012,301.81918,Nile
September 2012,299.22403,Nile
October 2012,297.29095,Nile
November 2012,293.3746,Nile
December 2012,288.6083,Nile
January 2013,286.58932,Nile
February 2013,288.0513,Nile
March 2013,291.50015,Nile
April 2013,292.84003,Nile
May 2013,297.96085,Nile
June 2013,299.7809,Nile
July 2013,299.9858,Nile
August 2013,300.91602,Nile
September 2013,299.25992,Nile
October 2013,295.3611,Nile
November 2013,293.20413,Nile
December 2013,287.36868,Nile
January 2014,287.3718,Nile
February 2014,287.87805,Nile
March 2014,290.56067,Nile
April 2014,293.70782,Nile
May 2014,297.31607,Nile
June 2014,299.6702,Nile
July 2014,300.55884,Nile
August 2014,301.38528,Nile
September 2014,299.80746,Nile
October 2014,296.2081,Nile
November 2014,292.1223,Nile
December 2014,289.18887,Nile
January 2015,286.41714,Nile
February 2015,287.0644,Nile
March 2015,290.30984,Nile
April 2015,292.22955,Nile
May 2015,296.74814,Nile
June 2015,298.57315,Nile
July 2015,300.66968,Nile
August 2015,302.77353,Nile
September 2015,301.52234,Nile
October 2015,297.59003,Nile
November 2015,292.55164,Nile
December 2015,288.03616,Nile
January 2016,285.9211,Nile
February 2016,289.28644,Nile
March 2016,291.26526,Nile
April 2016,295.77493,Nile
May 2016,297.59494,Nile
June 2016,301.71558,Nile
July 2016,301.47156,Nile
August 2016,301.2333,Nile
September 2016,299.80957,Nile
October 2016,297.07834,Nile
November 2016,292.71738,Nile
December 2016,287.08987,Nile
January 2017,285.53268,Nile
February 2017,286.66348,Nile
March 2017,290.25467,Nile
April 2017,293.21024,Nile
May 2017,297.47,Nile
June 2017,300.4471,Nile
July 2017,302.39514,Nile
August 2017,301.8571,Nile
September 2017,299.60364,Nile
October 2017,296.13223,Nile
November 2017,291.54208,Nile
December 2017,289.7476,Nile
January 2018,287.01126,Nile
February 2018,289.60132,Nile
March 2018,292.65637,Nile
April 2018,294.4717,Nile
May 2018,298.89017,Nile
June 2018,300.671,Nile
July 2018,301.81583,Nile
August 2018,301.7041,Nile
September 2018,300.28873,Nile
October 2018,297.0967,Nile
November 2018,292.7157,Nile
December 2018,288.52942,Nile
January 2019,285.83957,Nile
February 2019,286.93292,Nile
March 2019,288.90192,Nile
April 2019,292.36514,Nile
May 2019,298.3557,Nile
June 2019,300.86478,Nile
July 2019,301.89285,Nile
August 2019,301.83777,Nile
September 2019,299.6969,Nile
October 2019,297.1699,Nile
November 2019,293.91272,Nile
December 2019,288.81836,Nile
January 2020,286.16077,Nile
February 2020,287.518,Nile
March 2020,289.8767,Nile
April 2020,292.86444,Nile
May 2020,297.54074,Nile
June 2020,299.61954,Nile
July 2020,301.26877,Nile
August 2020,301.7198,Nile
September 2020,301.25064,Nile
October 2020,298.0667,Nile
November 2020,292.32245,Nile
December 2020,289.51212,Nile
January 2021,288.25076,Nile
February 2021,287.97372,Nile
March 2021,289.89832,Nile
April 2021,293.40512,Nile
May 2021,298.8722,Nile
June 2021,299.41736,Nile
July 2021,302.15442,Nile
August 2021,302.4835,Nile
September 2021,300.0741,Nile
October 2021,296.70456,Nile
November 2021,293.89844,Nile
December 2021,288.06668,Nile
January 2022,285.03366,Nile
February 2022,286.75543,Nile
March 2022,287.348,Nile
April 2022,294.47433,Nile
May 2022,296.59534,Nile
June 2022,300.22388,Nile
July 2022,301.1288,Nile
August 2022,301.5275,Nile
September 2022,300.3216,Nile
October 2022,296.6193,Nile
November 2022,292.55222,Nile
December 2022,289.98648,Nile
January 1950,296.65997,Java
February 1950,296.6601,Java
March 1950,297.2683,Java
April 1950,297.21103,Java
May 1950,297.20343,Java
June 1950,297.05136,Java
July 1950,296.201,Java
August 1950,296.72986,Java
September 1950,297.7232,Java
October 1950,297.4763,Java
November 1950,297.00104,Java
December 1950,296.64105,Java
January 1951,296.46768,Java
February 1951,296.5005,Java
March 1951,296.93985,Java
April 1951,297.5744,Java
May 1951,297.19846,Java
June 1951,296.71738,Java
July 1951,296.45813,Java
August 1951,297.25626,Java
September 1951,297.73965,Java
October 1951,298.50824,Java
November 1951,298.7791,Java
December 1951,297.33527,Java
January 1952,297.19458,Java
February 1952,296.99838,Java
March 1952,297.20566,Java
April 1952,297.38495,Java
May 1952,297.49115,Java
June 1952,296.85614,Java
July 1952,296.94476,Java
August 1952,297.12048,Java
September 1952,297.61417,Java
October 1952,298.07144,Java
November 1952,297.0672,Java
December 1952,297.04355,Java
January 1953,297.06293,Java
February 1953,297.14612,Java
March 1953,297.5017,Java
April 1953,297.42386,Java
May 1953,297.1352,Java
June 1953,296.9737,Java
July 1953,296.5302,Java
August 1953,296.88284,Java
September 1953,298.0533,Java
October 1953,298.9312,Java
November 1953,298.29095,Java
December 1953,297.4913,Java
January 1954,297.18546,Java
February 1954,296.8676,Java
March 1954,297.527,Java
April 1954,297.1739,Java
May 1954,297.10712,Java
June 1954,296.68005,Java
July 1954,296.19208,Java
August 1954,296.45294,Java
September 1954,296.87973,Java
October 1954,297.3145,Java
November 1954,296.5127,Java
December 1954,296.91217,Java
January 1955,296.59283,Java
February 1955,296.88672,Java
March 1955,296.97028,Java
April 1955,297.09625,Java
May 1955,297.05646,Java
June 1955,296.56668,Java
July 1955,296.04245,Java
August 1955,296.4186,Java
September 1955,297.30106,Java
October 1955,297.82397,Java
November 1955,296.73434,Java
December 1955,296.7354,Java
January 1956,296.5734,Java
February 1956,296.7539,Java
March 1956,297.05878,Java
April 1956,297.37668,Java
May 1956,296.9057,Java
June 1956,296.29523,Java
July 1956,295.8553,Java
August 1956,296.15363,Java
September 1956,296.72696,Java
October 1956,297.35342,Java
November 1956,297.58356,Java
December 1956,297.29984,Java
January 1957,296.97388,Java
February 1957,296.6817,Java
March 1957,296.9057,Java
April 1957,297.39386,Java
May 1957,297.53735,Java
June 1957,297.2753,Java
July 1957,296.52737,Java
August 1957,296.15384,Java
September 1957,297.69028,Java
October 1957,298.383,Java
November 1957,298.33395,Java
December 1957,297.30798,Java
January 1958,297.41837,Java
February 1958,297.08228,Java
March 1958,297.4025,Java
April 1958,297.70697,Java
May 1958,297.821,Java
June 1958,297.44278,Java
July 1958,297.17834,Java
August 1958,296.9449,Java
September 1958,297.63666,Java
October 1958,297.7466,Java
November 1958,297.7048,Java
December 1958,296.99313,Java
January 1959,297.00397,Java
February 1959,296.99796,Java
March 1959,297.16705,Java
April 1959,297.3892,Java
May 1959,297.29187,Java
June 1959,296.7833,Java
July 1959,296.4957,Java
August 1959,296.68372,Java
September 1959,297.61264,Java
October 1959,298.6478,Java
November 1959,298.35367,Java
December 1959,296.9511,Java
January 1960,296.67694,Java
February 1960,296.8161,Java
March 1960,297.18796,Java
April 1960,297.2547,Java
May 1960,297.26242,Java
June 1960,296.52786,Java
July 1960,296.87555,Java
August 1960,297.35565,Java
September 1960,297.6366,Java
October 1960,298.31323,Java
November 1960,297.5761,Java
December 1960,297.37906,Java
January 1961,296.79855,Java
February 1961,296.9951,Java
March 1961,297.33398,Java
April 1961,297.66507,Java
May 1961,297.29282,Java
June 1961,296.8647,Java
July 1961,296.59497,Java
August 1961,296.71866,Java
September 1961,297.58084,Java
October 1961,298.9029,Java
November 1961,297.89093,Java
December 1961,297.56668,Java
January 1962,296.89615,Java
February 1962,296.75327,Java
March 1962,296.94733,Java
April 1962,297.00925,Java
May 1962,297.4626,Java
June 1962,297.1493,Java
July 1962,296.853,Java
August 1962,296.63937,Java
September 1962,297.374,Java
October 1962,297.90988,Java
November 1962,297.40298,Java
December 1962,296.96674,Java
January 1963,296.38544,Java
February 1963,296.44247,Java
March 1963,296.66766,Java
April 1963,297.37967,Java
May 1963,297.8478,Java
June 1963,297.281,Java
July 1963,297.08023,Java
August 1963,296.9813,Java
September 1963,297.66187,Java
October 1963,298.52252,Java
November 1963,298.56427,Java
December 1963,297.48248,Java
January 1964,297.4031,Java
February 1964,297.57965,Java
March 1964,297.06818,Java
April 1964,297.4701,Java
May 1964,297.3938,Java
June 1964,296.7906,Java
July 1964,296.78244,Java
August 1964,297.08234,Java
September 1964,297.50726,Java
October 1964,296.85107,Java
November 1964,297.02798,Java
December 1964,296.92734,Java
January 1965,295.99744,Java
February 1965,296.65997,Java
March 1965,296.61737,Java
April 1965,297.1297,Java
May 1965,297.4293,Java
June 1965,297.2708,Java
July 1965,296.57727,Java
August 1965,296.95245,Java
September 1965,297.8719,Java
October 1965,298.69928,Java
November 1965,298.38412,Java
December 1965,297.29443,Java
January 1966,296.777,Java
February 1966,296.7821,Java
March 1966,297.1652,Java
April 1966,297.8977,Java
May 1966,297.52066,Java
June 1966,296.53375,Java
July 1966,296.5883,Java
August 1966,297.34186,Java
September 1966,297.81757,Java
October 1966,297.70255,Java
November 1966,297.54218,Java
December 1966,296.82635,Java
January 1967,296.2718,Java
February 1967,296.4847,Java
March 1967,296.7613,Java
April 1967,297.055,Java
May 1967,297.34772,Java
June 1967,297.10504,Java
July 1967,296.97882,Java
August 1967,297.38736,Java
September 1967,297.58295,Java
October 1967,298.4383,Java
November 1967,297.98843,Java
December 1967,296.61707,Java
January 1968,296.64346,Java
February 1968,296.50473,Java
March 1968,297.00165,Java
April 1968,296.91714,Java
May 1968,296.8969,Java
June 1968,296.89752,Java
July 1968,296.4424,Java
August 1968,296.56378,Java
September 1968,297.40125,Java
October 1968,297.88327,Java
November 1968,297.60864,Java
December 1968,297.07446,Java
January 1969,297.18643,Java
February 1969,297.1684,Java
March 1969,297.54074,Java
April 1969,297.6083,Java
May 1969,297.7038,Java
June 1969,297.15512,Java
July 1969,297.28867,Java
August 1969,297.23907,Java
September 1969,297.8391,Java
October 1969,298.31744,Java
November 1969,298.10977,Java
December 1969,297.52484,Java
January 1970,297.19263,Java
February 1970,297.40826,Java
March 1970,297.3823,Java
April 1970,297.41122,Java
May 1970,297.3387,Java
June 1970,297.06232,Java
July 1970,296.62582,Java
August 1970,296.8188,Java
September 1970,297.48676,Java
October 1970,298.06122,Java
November 1970,297.64044,Java
December 1970,296.77594,Java
January 1971,296.45865,Java
February 1971,296.35678,Java
March 1971,296.65424,Java
April 1971,297.15775,Java
May 1971,297.17377,Java
June 1971,296.52158,Java
July 1971,296.33548,Java
August 1971,296.81335,Java
September 1971,297.57422,Java
October 1971,297.24664,Java
November 1971,296.45972,Java
December 1971,296.65298,Java
January 1972,296.26175,Java
February 1972,296.90512,Java
March 1972,296.7721,Java
April 1972,297.2351,Java
May 1972,297.00684,Java
June 1972,296.7623,Java
July 1972,296.90753,Java
August 1972,297.3969,Java
September 1972,297.75494,Java
October 1972,298.79364,Java
November 1972,298.56818,Java
December 1972,297.52084,Java
January 1973,297.14532,Java
February 1973,297.46893,Java
March 1973,297.24246,Java
April 1973,297.67715,Java
May 1973,297.20428,Java
June 1973,297.22263,Java
July 1973,296.8018,Java
August 1973,297.18988,Java
September 1973,297.3118,Java
October 1973,297.88736,Java
November 1973,297.3601,Java
December 1973,296.87726,Java
January 1974,296.45724,Java
February 1974,296.49884,Java
March 1974,296.71094,Java
April 1974,297.07477,Java
May 1974,297.08755,Java
June 1974,296.75165,Java
July 1974,296.81744,Java
August 1974,296.883,Java
September 1974,297.3113,Java
October 1974,297.25195,Java
November 1974,297.21735,Java
December 1974,296.84674,Java
January 1975,296.74188,Java
February 1975,296.69464,Java
March 1975,296.8061,Java
April 1975,297.31003,Java
May 1975,296.88727,Java
June 1975,296.82724,Java
July 1975,296.80792,Java
August 1975,297.18378,Java
September 1975,297.0549,Java
October 1975,296.85098,Java
November 1975,296.86172,Java
December 1975,296.69714,Java
January 1976,296.33603,Java
February 1976,296.74774,Java
March 1976,296.70312,Java
April 1976,296.99683,Java
May 1976,297.11288,Java
June 1976,297.04614,Java
July 1976,296.687,Java
August 1976,296.9132,Java
September 1976,297.30573,Java
October 1976,297.65253,Java
November 1976,297.48566,Java
December 1976,297.40363,Java
January 1977,296.97885,Java
February 1977,296.7384,Java
March 1977,296.87485,Java
April 1977,297.60587,Java
May 1977,297.55548,Java
June 1977,296.9027,Java
July 1977,296.372,Java
August 1977,296.66705,Java
September 1977,297.39044,Java
October 1977,298.5041,Java
November 1977,298.33984,Java
December 1977,297.15845,Java
January 1978,297.0739,Java
February 1978,297.0636,Java
March 1978,297.4196,Java
April 1978,297.51938,Java
May 1978,297.81827,Java
June 1978,296.819,Java
July 1978,296.44995,Java
August 1978,296.71588,Java
September 1978,296.90082,Java
October 1978,297.66196,Java
November 1978,297.4176,Java
December 1978,297.1368,Java
January 1979,297.14642,Java
February 1979,297.36905,Java
March 1979,297.34348,Java
April 1979,297.51743,Java
May 1979,297.3819,Java
June 1979,296.99512,Java
July 1979,296.78937,Java
August 1979,297.18008,Java
September 1979,297.57983,Java
October 1979,298.08905,Java
November 1979,298.05194,Java
December 1979,297.23447,Java
January 1980,296.97736,Java
February 1980,297.05853,Java
March 1980,297.3905,Java
April 1980,297.5594,Java
May 1980,297.76462,Java
June 1980,297.44977,Java
July 1980,297.38913,Java
August 1980,297.28046,Java
September 1980,298.04718,Java
October 1980,298.1819,Java
November 1980,297.7412,Java
December 1980,297.06055,Java
January 1981,296.48444,Java
February 1981,296.9248,Java
March 1981,297.2913,Java
April 1981,297.45035,Java
May 1981,297.6347,Java
June 1981,297.36823,Java
July 1981,296.89005,Java
August 1981,297.2088,Java
September 1981,297.61053,Java
October 1981,297.92453,Java
November 1981,297.0923,Java
December 1981,296.97717,Java
January 1982,296.63025,Java
February 1982,296.75525,Java
March 1982,296.87732,Java
April 1982,297.3143,Java
May 1982,297.3977,Java
June 1982,297.43054,Java
July 1982,297.12277,Java
August 1982,297.00885,Java
September 1982,297.604,Java
October 1982,298.54767,Java
November 1982,298.90033,Java
December 1982,297.8897,Java
January 1983,297.33722,Java
February 1983,297.539,Java
March 1983,297.9917,Java
April 1983,297.86206,Java
May 1983,297.44415,Java
June 1983,297.35678,Java
July 1983,296.97168,Java
August 1983,297.52054,Java
September 1983,298.27338,Java
October 1983,297.92374,Java
November 1983,297.03754,Java
December 1983,296.93832,Java
January 1984,296.6305,Java
February 1984,296.46277,Java
March 1984,296.87204,Java
April 1984,297.30255,Java
May 1984,297.26105,Java
June 1984,296.89838,Java
July 1984,296.76352,Java
August 1984,297.1931,Java
September 1984,296.7462,Java
October 1984,297.50864,Java
November 1984,297.62534,Java
December 1984,296.7877,Java
January 1985,296.9559,Java
February 1985,297.32935,Java
March 1985,297.21793,Java
April 1985,297.52878,Java
May 1985,297.71664,Java
June 1985,296.9865,Java
July 1985,296.51245,Java
August 1985,297.19916,Java
September 1985,297.42987,Java
October 1985,297.71344,Java
November 1985,297.44354,Java
December 1985,297.12103,Java
January 1986,296.67694,Java
February 1986,296.57715,Java
March 1986,296.80127,Java
April 1986,297.44083,Java
May 1986,297.7098,Java
June 1986,297.00055,Java
July 1986,296.53946,Java
August 1986,296.60556,Java
September 1986,297.28064,Java
October 1986,297.39462,Java
November 1986,297.0593,Java
December 1986,297.5344,Java
January 1987,296.84393,Java
February 1987,296.8716,Java
March 1987,297.4805,Java
April 1987,297.8484,Java
May 1987,297.85333,Java
June 1987,297.65192,Java
July 1987,297.3715,Java
August 1987,297.36285,Java
September 1987,298.0459,Java
October 1987,298.65503,Java
November 1987,298.27554,Java
December 1987,297.2022,Java
January 1988,297.2547,Java
February 1988,297.53705,Java
March 1988,297.8553,Java
April 1988,298.03864,Java
May 1988,298.0335,Java
June 1988,297.28717,Java
July 1988,296.99716,Java
August 1988,297.32672,Java
September 1988,298.07828,Java
October 1988,297.8016,Java
November 1988,297.33212,Java
December 1988,296.6541,Java
January 1989,297.11856,Java
February 1989,296.42398,Java
March 1989,296.94733,Java
April 1989,297.2221,Java
May 1989,297.4499,Java
June 1989,296.88763,Java
July 1989,296.92584,Java
August 1989,297.05478,Java
September 1989,297.7989,Java
October 1989,297.9604,Java
November 1989,297.58463,Java
December 1989,297.3659,Java
January 1990,296.837,Java
February 1990,297.3925,Java
March 1990,297.398,Java
April 1990,298.06662,Java
May 1990,297.90155,Java
June 1990,297.4607,Java
July 1990,297.01324,Java
August 1990,297.39594,Java
September 1990,297.86768,Java
October 1990,298.71246,Java
November 1990,298.83127,Java
December 1990,297.19052,Java
January 1991,297.05322,Java
February 1991,297.1982,Java
March 1991,297.67004,Java
April 1991,297.4101,Java
May 1991,297.67957,Java
June 1991,297.7149,Java
July 1991,297.4859,Java
August 1991,297.28223,Java
September 1991,297.85114,Java
October 1991,298.4284,Java
November 1991,297.1603,Java
December 1991,297.09637,Java
January 1992,296.93256,Java
February 1992,297.21106,Java
March 1992,297.4918,Java
April 1992,297.61298,Java
May 1992,297.85635,Java
June 1992,297.427,Java
July 1992,297.17685,Java
August 1992,297.33734,Java
September 1992,297.35962,Java
October 1992,297.328,Java
November 1992,297.19568,Java
December 1992,296.9561,Java
January 1993,296.98285,Java
February 1993,297.04645,Java
March 1993,297.21304,Java
April 1993,297.36276,Java
May 1993,297.7498,Java
June 1993,297.55212,Java
July 1993,297.02887,Java
August 1993,297.4437,Java
September 1993,297.69867,Java
October 1993,298.22247,Java
November 1993,298.10617,Java
December 1993,297.5007,Java
January 1994,296.9501,Java
February 1994,297.25183,Java
March 1994,296.80032,Java
April 1994,297.3159,Java
May 1994,296.98944,Java
June 1994,297.00305,Java
July 1994,296.70645,Java
August 1994,296.93768,Java
September 1994,297.64468,Java
October 1994,298.36978,Java
November 1994,298.29926,Java
December 1994,297.3656,Java
January 1995,296.9466,Java
February 1995,297.0257,Java
March 1995,297.12485,Java
April 1995,297.64648,Java
May 1995,297.875,Java
June 1995,297.6275,Java
July 1995,296.9816,Java
August 1995,297.08524,Java
September 1995,298.00696,Java
October 1995,298.17163,Java
November 1995,297.2696,Java
December 1995,296.93973,Java
January 1996,296.72275,Java
February 1996,296.84595,Java
March 1996,297.51508,Java
April 1996,297.59756,Java
May 1996,297.6762,Java
June 1996,297.91898,Java
July 1996,297.60562,Java
August 1996,297.5508,Java
September 1996,298.04147,Java
October 1996,297.81674,Java
November 1996,297.4245,Java
December 1996,297.0158,Java
January 1997,296.6989,Java
February 1997,296.85147,Java
March 1997,297.46634,Java
April 1997,297.4635,Java
May 1997,297.61896,Java
June 1997,297.58472,Java
July 1997,296.6994,Java
August 1997,297.0596,Java
September 1997,297.85834,Java
October 1997,298.5266,Java
November 1997,298.64423,Java
December 1997,297.82925,Java
January 1998,298.15942,Java
February 1998,298.0405,Java
March 1998,298.01764,Java
April 1998,298.32535,Java
May 1998,298.561,Java
June 1998,297.68683,Java
July 1998,297.35883,Java
August 1998,297.68777,Java
September 1998,297.93732,Java
October 1998,297.86682,Java
November 1998,297.25882,Java
December 1998,297.07654,Java
January 1999,296.95148,Java
February 1999,296.96964,Java
March 1999,297.35086,Java
April 1999,297.33698,Java
May 1999,297.3045,Java
June 1999,297.1352,Java
July 1999,296.65225,Java
August 1999,296.96048,Java
September 1999,297.95648,Java
October 1999,297.8221,Java
November 1999,297.15237,Java
December 1999,297.11932,Java
January 2000,296.81192,Java
February 2000,296.97897,Java
March 2000,297.052,Java
April 2000,297.24884,Java
May 2000,297.4104,Java
June 2000,296.8668,Java
July 2000,297.1764,Java
August 2000,297.16452,Java
September 2000,298.107,Java
October 2000,297.66153,Java
November 2000,297.31958,Java
December 2000,297.49063,Java
January 2001,297.0213,Java
February 2001,296.87775,Java
March 2001,297.1293,Java
April 2001,297.41705,Java
May 2001,297.8585,Java
June 2001,297.01367,Java
July 2001,296.96713,Java
August 2001,297.21884,Java
September 2001,298.14664,Java
October 2001,297.70703,Java
November 2001,297.49442,Java
December 2001,297.07983,Java
January 2002,297.18036,Java
February 2002,296.98682,Java
March 2002,297.5207,Java
April 2002,297.73383,Java
May 2002,297.862,Java
June 2002,297.53143,Java
July 2002,297.39395,Java
August 2002,297.0624,Java
September 2002,297.75195,Java
October 2002,299.00848,Java
