,+10% population,1K temperature,+10% precipitation,+10% EVI,+10% LWE thickness,+10% discharge,Model,Hotspot
151,0.07112615835919214,0.3295367282630483,0.33605275742676544,0.23249979649052355,0.30474968870541247,0.3024665275430385,0.30474968870541247,Iran
152,0.05415076007585474,0.30940113165378186,0.3160781853105561,0.21490561895530674,0.28633510504342086,0.2847348547505152,0.28633510504342086,Iran
153,-0.01099636007928434,0.24000435404030193,0.24389509139723572,0.1591013940485703,0.21853974704103,0.2162450059258475,0.21853974704103,Iran
154,-0.027437262764402514,0.21732076154776206,0.22650508402897948,0.15141303806341855,0.1992509278548356,0.1964786338458982,0.1992509278548356,Iran
155,-0.0025637902250991926,0.23666732049258488,0.251306165624204,0.18053160080344624,0.22111872037305194,0.21780524907282608,0.22111872037305194,Iran
156,-0.0425554289002847,0.1939383929556934,0.20455291805040565,0.1403049253664246,0.1768633876816371,0.17333646732780905,0.1768633876816371,Iran
157,-0.09505347995121688,0.13645598439786227,0.14444134110551762,0.08584738978989201,0.1209966471720848,0.11754333801920712,0.1209966471720848,Iran
158,-0.12113377259152641,0.10530424832240401,0.11408250828092356,0.057085566707012,0.09112142951050639,0.08772627961477375,0.09112142951050639,Iran
159,-0.09941338948888036,0.1230680710686719,0.13094734116031798,0.05305132370190764,0.10908791341708393,0.10523134367181364,0.10908791341708393,Iran
160,-0.04643840842334824,0.1709928690048013,0.1774900255455509,0.0836512840424666,0.1575858312068122,0.15379332160939232,0.1575858312068122,Iran
161,-0.0035988186167171046,0.21440107746215897,0.21610339182741584,0.1169331337529988,0.19764372931764443,0.19335345676654675,0.19764372931764443,Iran
162,0.03039664109504201,0.24514309113396632,0.24492962706039878,0.1444647320492477,0.22641909821011305,0.22262660926807049,0.22641909821011305,Iran
163,0.06685127153152215,0.2820413015629996,0.27759012144723766,0.18195722593284142,0.2602605585586914,0.25658675674036846,0.2602605585586914,Iran
164,0.10435860729490716,0.31254255531704833,0.3122956610412037,0.21799541963688882,0.2911697941375805,0.28874628608561137,0.2911697941375805,Iran
165,0.12104980454668031,0.3280719489616499,0.3309983893714174,0.24206853397774966,0.30415907393712927,0.3029094956481219,0.30415907393712927,Iran
166,0.14153196791954714,0.34886079738399123,0.3603102712497093,0.2545183094254998,0.3239831344034324,0.32339564714541746,0.3239831344034324,Iran
167,0.0969993453593394,0.29929526004587065,0.31425501919013965,0.2204853975760703,0.2774193971478755,0.27736888252654357,0.2774193971478755,Iran
168,0.061866987895689056,0.2555616651482047,0.2739548989311769,0.1915816333758991,0.23765997003851635,0.2372856228823523,0.23765997003851635,Iran
169,0.05824609996653991,0.24983543589713594,0.269361083752974,0.19373572018856974,0.23189445037543244,0.2306011463819,0.23189445037543244,Iran
170,0.05938584340659965,0.2501184432305869,0.2682952462784494,0.19651414998131128,0.22907301388005327,0.22867889964690002,0.22907301388005327,Iran
171,0.07253782448855561,0.2562949139363379,0.27410165859412544,0.20441308689891674,0.23682858380355354,0.23670928266250485,0.23682858380355354,Iran
172,0.08753804495005543,0.26910345066977864,0.27912858501397886,0.21044224940374692,0.24680959159950688,0.24691196030070925,0.24680959159950688,Iran
173,0.07446061384571774,0.2547687315584552,0.25828146539711105,0.19316654302333663,0.23127770163664,0.23173818451379125,0.23127770163664,Iran
174,0.07080832607230367,0.251891720932673,0.24931092624445364,0.1893153046263823,0.2264417557396058,0.2267738144977832,0.2264417557396058,Iran
175,0.06185525331379325,0.23784677036493307,0.2350788008875398,0.1761255625236962,0.2135311778043554,0.21380056617938759,0.2135311778043554,Iran
176,0.021890137735773037,0.19426605199826663,0.18744055201780652,0.12331195015576656,0.16817255444716633,0.16776770176774436,0.16817255444716633,Iran
177,0.020014435906816706,0.18997001469493668,0.18477169468302937,0.10983972004866459,0.16279108998154518,0.16219718168836894,0.16279108998154518,Iran
178,0.01771818004039584,0.18203248794818175,0.18499964212957698,0.09907030668168942,0.15848055448308146,0.15737168303268645,0.15848055448308146,Iran
179,0.024093791898301357,0.182980031807131,0.18600055671052423,0.11113037744162008,0.16099797591414813,0.15948917088812065,0.16099797591414813,Iran
180,0.09627309298264274,0.24776875986806332,0.2506012307016016,0.18777452064654132,0.22861781457106148,0.22675067921108422,0.22861781457106148,Iran
181,0.11192353619127003,0.2636145700982202,0.264492467779897,0.20198073395995508,0.24142146358065703,0.24015674244861648,0.24142146358065703,Iran
182,0.10151699832698036,0.24710172315502932,0.2513574654604892,0.16651088192380387,0.22649897630511534,0.22557581677640925,0.22649897630511534,Iran
183,0.07634018995540251,0.2154432237163269,0.2200772250985027,0.1320399852290564,0.19699859669892716,0.19517273796181842,0.19699859669892716,Iran
184,0.06955802766228777,0.20651119476514973,0.20850572490018585,0.12602352971587122,0.18831159283840543,0.18660447951611897,0.18831159283840543,Iran
185,0.05420631554839988,0.18957194934237154,0.18673057963211423,0.11114416380463248,0.16918815589612618,0.16805184099935994,0.16918815589612618,Iran
186,0.03503772162312728,0.16805303059437904,0.16280885574085646,0.09244635325867664,0.1455284148936627,0.14477845996731026,0.1455284148936627,Iran
187,0.015163241467009078,0.14291166987304776,0.1376831189027093,0.07089558614463416,0.12059438145282499,0.11999629208513661,0.12059438145282499,Iran
188,-0.01656421351948044,0.10690312994745566,0.10064762136762376,0.03654281327297675,0.08411386084698616,0.08264868829834389,0.08411386084698616,Iran
189,-0.06589983252363446,0.05362356599532811,0.04856234278844092,-0.008181514201122661,0.03404521842733364,0.03246882977741229,0.03404521842733364,Iran
190,-0.11221885150215383,0.002132723102312807,-0.0012478737103705437,-0.050618295298864996,-0.014364108970972608,-0.017036269001717036,-0.014364108970972608,Iran
191,-0.09770112943039257,0.011019560178472762,0.011572988079381213,-0.03459965103706246,-0.0037646466872308677,-0.006522053846252663,-0.0037646466872308677,Iran
192,-0.10896628588344281,-0.006861252340981311,-0.003267585628643002,-0.046829807548194394,-0.01888114753927765,-0.02133469985864296,-0.01888114753927765,Iran
193,-0.09897246877733057,-0.003189042222773053,0.007135955324978923,-0.03889171473652582,-0.012685805849359015,-0.015467574615907812,-0.012685805849359015,Iran
