-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0.14825526144200285,0.02594618149286354,-0.07756475057691747,0.0806734523695134,0.032341473551006694,0.03514499677977445,0.03234152289479686,USHighPlain
0.10875727054465478,-0.01469212510966611,-0.10955723328132305,0.037313221304489996,-0.00824893774531743,-0.005278947687622049,-0.008248893683570513,USHighPlain
0.11366591175158458,-0.010864012328285488,-0.10312391712110003,0.03945235389684898,-0.004420433004437063,-0.0011875617794137039,-0.0044203936593130155,USHighPlain
0.15104829122831132,0.025285653596726076,-0.06828923042877744,0.07855768061375756,0.03178812396184094,0.035427281420679524,0.03178815909523647,USHighPlain
0.22858023150193385,0.10188903827501594,0.01014849910352078,0.15876786717949587,0.10879516961514168,0.11244120877038988,0.10879520098765649,USHighPlain
0.25393671958485287,0.12634826822657086,0.03654020606974551,0.18613322150978173,0.13357829578469738,0.13735777728750498,0.13357832379891765,USHighPlain
0.26238144206804814,0.13427913874746444,0.03032777229510719,0.19098412530677322,0.14098775714174505,0.1451822574527304,0.1409877821571619,USHighPlain
0.28037067678338023,0.151749329962249,0.02176696678479839,0.20323641992091712,0.1578432409718491,0.16276053418823921,0.15784326330947174,USHighPlain
0.2513171731490971,0.12118376107688833,-0.016831285147672737,0.17008255780171766,0.1276726946384068,0.1332246824920118,0.12767271458488183,USHighPlain
0.27884882198442584,0.14709201942949957,0.009441231265105543,0.1984107950974796,0.15410222042023847,0.16023352481397213,0.1541022382315278,USHighPlain
0.34727282055932096,0.21491814329786818,0.05778885822191859,0.2719759330892044,0.22185603864031478,0.22861671085869095,0.22185605454498103,USHighPlain
0.38281953164220184,0.249085795474995,0.07098826632401045,0.3211284085249635,0.2562810341588415,0.26301074486942344,0.25628104836098076,USHighPlain
0.4255858165788573,0.29060151373710363,0.09494539679934388,0.37102505260671115,0.2978363683527514,0.30488429210441437,0.29783638103461185,USHighPlain
0.4460977895367906,0.3102809951164236,0.11193320267709339,0.3950160852033102,0.31758098280887515,0.32349514814271707,0.3175809941331962,USHighPlain
0.41582152800360617,0.27875894350080244,0.0954169173597319,0.36654547627009737,0.28578226496922643,0.29097814245781306,0.28578227508132703,USHighPlain
0.3728539687490844,0.23509203124593903,0.06664082379728753,0.3229398892295825,0.24176918699771122,0.24688902702719417,0.24176919602735425,USHighPlain
0.3526179691964222,0.2139904215649595,0.054862900557096195,0.2997790244682583,0.22091355217274544,0.22622511889191488,0.22091356023580366,USHighPlain
0.30930920364492187,0.1701664506338022,0.020817984952010815,0.25558957219131595,0.17652820550284254,0.18150583824787847,0.17652821270278463,USHighPlain
0.24151385878288267,0.10208302135168934,-0.036878856795055315,0.1856377812852762,0.10808548806532914,0.11374088520910208,0.10808549449454807,USHighPlain
0.17678838207053804,0.0357989824849152,-0.09486618047550932,0.11597995338820766,0.04225866209199547,0.048139154341200086,0.04225866783299381,USHighPlain
